Method,Moves,Time
"$\pi_{\theta,(64,10)}$",15.0,0.011324167251586914
"$\pi_{\theta,(64,10)}$",16.0,0.012722969055175781
"$\pi_{\theta,(64,10)}$",15.0,0.01643204689025879
"$\pi_{\theta,(64,10)}$",15.0,0.013067007064819336
"$\pi_{\theta,(64,10)}$",15.0,0.011007070541381836
"$\pi_{\theta,(64,10)}$",14.0,0.010952949523925781
"$\pi_{\theta,(64,10)}$",15.0,0.016093969345092773
"$\pi_{\theta,(64,10)}$",15.0,0.015325069427490234
"$\pi_{\theta,(64,10)}$",18.0,0.018350839614868164
"$\pi_{\theta,(64,10)}$",15.0,0.016254901885986328
"$\pi_{\theta,(64,10)}$",16.0,0.017302751541137695
"$\pi_{\theta,(64,10)}$",15.0,0.016447067260742188
"$\pi_{\theta,(64,10)}$",18.0,0.020176172256469727
"$\pi_{\theta,(64,10)}$",17.0,0.02228403091430664
"$\pi_{\theta,(64,10)}$",18.0,0.014777183532714844
"$\pi_{\theta,(64,10)}$",12.0,0.009241104125976562
"$\pi_{\theta,(64,10)}$",16.0,0.011255025863647461
"$\pi_{\theta,(64,10)}$",15.0,0.01031494140625
"$\pi_{\theta,(64,10)}$",15.0,0.013160228729248047
"$\pi_{\theta,(64,10)}$",16.0,0.012558221817016602
"$\pi_{\theta,(64,10)}$",16.0,0.015687942504882812
"$\pi_{\theta,(64,10)}$",16.0,0.015504121780395508
"$\pi_{\theta,(64,10)}$",19.0,0.016605854034423828
"$\pi_{\theta,(64,10)}$",15.0,0.012312173843383789
"$\pi_{\theta,(64,10)}$",16.0,0.013323068618774414
"$\pi_{\theta,(64,10)}$",18.0,0.015228986740112305
"$\pi_{\theta,(64,10)}$",15.0,0.013827800750732422
"$\pi_{\theta,(64,10)}$",16.0,0.013356208801269531
"$\pi_{\theta,(64,10)}$",13.0,0.010436773300170898
"$\pi_{\theta,(64,10)}$",13.0,0.012176990509033203
"$\pi_{\theta,(64,10)}$",16.0,0.013865947723388672
"$\pi_{\theta,(64,10)}$",18.0,0.018476009368896484
"$\pi_{\theta,(64,10)}$",16.0,0.014358997344970703
"$\pi_{\theta,(64,10)}$",17.0,0.013426780700683594
"$\pi_{\theta,(64,10)}$",18.0,0.014848947525024414
"$\pi_{\theta,(64,10)}$",14.0,0.012584924697875977
"$\pi_{\theta,(64,10)}$",14.0,0.012991905212402344
"$\pi_{\theta,(64,10)}$",13.0,0.010647058486938477
"$\pi_{\theta,(64,10)}$",21.0,0.018364906311035156
"$\pi_{\theta,(64,10)}$",13.0,0.011078119277954102
"$\pi_{\theta,(64,10)}$",16.0,0.012125968933105469
"$\pi_{\theta,(64,10)}$",15.0,0.012792825698852539
"$\pi_{\theta,(64,10)}$",15.0,0.011598825454711914
"$\pi_{\theta,(64,10)}$",17.0,0.020475149154663086
"$\pi_{\theta,(64,10)}$",18.0,0.013110876083374023
"$\pi_{\theta,(64,10)}$",17.0,0.013927936553955078
"$\pi_{\theta,(64,10)}$",16.0,0.011358976364135742
"$\pi_{\theta,(64,10)}$",15.0,0.01166987419128418
"$\pi_{\theta,(64,10)}$",15.0,0.011194944381713867
"$\pi_{\theta,(64,10)}$",18.0,0.014601945877075195
"$\pi_{\theta,(64,10)}$",17.0,0.01334071159362793
"$\pi_{\theta,(64,10)}$",16.0,0.024420738220214844
"$\pi_{\theta,(64,10)}$",18.0,0.03561091423034668
"$\pi_{\theta,(64,10)}$",18.0,0.015976905822753906
"$\pi_{\theta,(64,10)}$",15.0,0.01152181625366211
"$\pi_{\theta,(64,10)}$",15.0,0.011668920516967773
"$\pi_{\theta,(64,10)}$",18.0,0.015475988388061523
"$\pi_{\theta,(64,10)}$",16.0,0.013345718383789062
"$\pi_{\theta,(64,10)}$",17.0,0.013304948806762695
"$\pi_{\theta,(64,10)}$",16.0,0.018739938735961914
"$\pi_{\theta,(64,10)}$",17.0,0.011729955673217773
"$\pi_{\theta,(64,10)}$",17.0,0.012532949447631836
"$\pi_{\theta,(64,10)}$",15.0,0.012907028198242188
"$\pi_{\theta,(64,10)}$",18.0,0.013151884078979492
"$\pi_{\theta,(64,10)}$",16.0,0.012378215789794922
"$\pi_{\theta,(64,10)}$",14.0,0.011661052703857422
"$\pi_{\theta,(64,10)}$",14.0,0.011306047439575195
"$\pi_{\theta,(64,10)}$",14.0,0.010281085968017578
"$\pi_{\theta,(64,10)}$",18.0,0.014784097671508789
"$\pi_{\theta,(64,10)}$",15.0,0.010123014450073242
"$\pi_{\theta,(64,10)}$",18.0,0.014532089233398438
"$\pi_{\theta,(64,10)}$",16.0,0.01360630989074707
"$\pi_{\theta,(64,10)}$",13.0,0.011044025421142578
"$\pi_{\theta,(64,10)}$",17.0,0.014622926712036133
"$\pi_{\theta,(64,10)}$",16.0,0.012812137603759766
"$\pi_{\theta,(64,10)}$",17.0,0.012879133224487305
"$\pi_{\theta,(64,10)}$",18.0,0.016160011291503906
"$\pi_{\theta,(64,10)}$",17.0,0.015201091766357422
"$\pi_{\theta,(64,10)}$",18.0,0.014918088912963867
"$\pi_{\theta,(64,10)}$",17.0,0.013645172119140625
"$\pi_{\theta,(64,10)}$",15.0,0.010723114013671875
"$\pi_{\theta,(64,10)}$",12.0,0.00939488410949707
"$\pi_{\theta,(64,10)}$",16.0,0.011744022369384766
"$\pi_{\theta,(64,10)}$",14.0,0.012285947799682617
"$\pi_{\theta,(64,10)}$",14.0,0.012664079666137695
"$\pi_{\theta,(64,10)}$",13.0,0.010656118392944336
"$\pi_{\theta,(64,10)}$",12.0,0.008541107177734375
"$\pi_{\theta,(64,10)}$",18.0,0.013160943984985352
"$\pi_{\theta,(64,10)}$",16.0,0.012714862823486328
"$\pi_{\theta,(64,10)}$",14.0,0.010293960571289062
"$\pi_{\theta,(64,10)}$",15.0,0.012582063674926758
"$\pi_{\theta,(64,10)}$",15.0,0.010982036590576172
"$\pi_{\theta,(64,10)}$",16.0,0.011723041534423828
"$\pi_{\theta,(64,10)}$",18.0,0.018196821212768555
"$\pi_{\theta,(64,10)}$",15.0,0.014578104019165039
"$\pi_{\theta,(64,10)}$",14.0,0.02078986167907715
"$\pi_{\theta,(64,10)}$",19.0,0.013789892196655273
"$\pi_{\theta,(64,10)}$",15.0,0.020608901977539062
"$\pi_{\theta,(64,10)}$",20.0,0.015501976013183594
"$\pi_{\theta,(64,10)}$",13.0,0.010027170181274414
"$\pi_{\theta,(64,10)}$",16.0,0.012660980224609375
"$\pi_{\theta,(64,10)}$",14.0,0.01011204719543457
"$\pi_{\theta,(64,10)}$",13.0,0.009154081344604492
"$\pi_{\theta,(64,10)}$",16.0,0.011244058609008789
"$\pi_{\theta,(64,10)}$",15.0,0.011520862579345703
"$\pi_{\theta,(64,10)}$",15.0,0.011554241180419922
"$\pi_{\theta,(64,10)}$",14.0,0.017795085906982422
"$\pi_{\theta,(64,10)}$",14.0,0.010250091552734375
"$\pi_{\theta,(64,10)}$",17.0,0.012325048446655273
"$\pi_{\theta,(64,10)}$",16.0,0.014048099517822266
"$v_{\phi,(64,10)}$",14.0,0.1573619842529297
"$v_{\phi,(64,10)}$",13.0,0.10959386825561523
"$v_{\phi,(64,10)}$",14.0,0.1617872714996338
"$v_{\phi,(64,10)}$",16.0,0.1458120346069336
"$v_{\phi,(64,10)}$",14.0,0.12148189544677734
"$v_{\phi,(64,10)}$",15.0,0.13039684295654297
"$v_{\phi,(64,10)}$",16.0,0.16385197639465332
"$v_{\phi,(64,10)}$",17.0,0.1588289737701416
"$v_{\phi,(64,10)}$",15.0,0.10950684547424316
"$v_{\phi,(64,10)}$",16.0,0.17480993270874023
"$v_{\phi,(64,10)}$",18.0,0.17203116416931152
"$v_{\phi,(64,10)}$",18.0,0.19420719146728516
"$v_{\phi,(64,10)}$",16.0,0.14914703369140625
"$v_{\phi,(64,10)}$",13.0,0.11271071434020996
"$v_{\phi,(64,10)}$",17.0,0.1853787899017334
"$v_{\phi,(64,10)}$",13.0,0.09862112998962402
"$v_{\phi,(64,10)}$",17.0,0.14732694625854492
"$v_{\phi,(64,10)}$",12.0,0.09315800666809082
"$v_{\phi,(64,10)}$",16.0,0.13294577598571777
"$v_{\phi,(64,10)}$",15.0,0.16474413871765137
"$v_{\phi,(64,10)}$",13.0,0.13940215110778809
"$v_{\phi,(64,10)}$",16.0,0.16177105903625488
"$v_{\phi,(64,10)}$",14.0,0.14210200309753418
"$v_{\phi,(64,10)}$",15.0,0.16057109832763672
"$v_{\phi,(64,10)}$",14.0,0.13914012908935547
"$v_{\phi,(64,10)}$",15.0,0.15356731414794922
"$v_{\phi,(64,10)}$",13.0,0.11812996864318848
"$v_{\phi,(64,10)}$",15.0,0.15955090522766113
"$v_{\phi,(64,10)}$",17.0,0.1723020076751709
"$v_{\phi,(64,10)}$",13.0,0.10612869262695312
"$v_{\phi,(64,10)}$",16.0,0.17650604248046875
"$v_{\phi,(64,10)}$",16.0,0.15210914611816406
"$v_{\phi,(64,10)}$",16.0,0.15357089042663574
"$v_{\phi,(64,10)}$",13.0,0.10712814331054688
"$v_{\phi,(64,10)}$",16.0,0.19775795936584473
"$v_{\phi,(64,10)}$",16.0,0.1679539680480957
"$v_{\phi,(64,10)}$",16.0,0.16107892990112305
"$v_{\phi,(64,10)}$",14.0,0.11402702331542969
"$v_{\phi,(64,10)}$",17.0,0.23559284210205078
"$v_{\phi,(64,10)}$",12.0,0.08767390251159668
"$v_{\phi,(64,10)}$",13.0,0.10718083381652832
"$v_{\phi,(64,10)}$",15.0,0.14383482933044434
"$v_{\phi,(64,10)}$",15.0,0.16168618202209473
"$v_{\phi,(64,10)}$",16.0,0.16882681846618652
"$v_{\phi,(64,10)}$",13.0,0.09737586975097656
"$v_{\phi,(64,10)}$",15.0,0.16177606582641602
"$v_{\phi,(64,10)}$",18.0,0.18680310249328613
"$v_{\phi,(64,10)}$",17.0,0.17067909240722656
"$v_{\phi,(64,10)}$",14.0,0.09761881828308105
"$v_{\phi,(64,10)}$",14.0,0.1669609546661377
"$v_{\phi,(64,10)}$",18.0,0.17972517013549805
"$v_{\phi,(64,10)}$",15.0,0.1296701431274414
"$v_{\phi,(64,10)}$",18.0,0.2337632179260254
"$v_{\phi,(64,10)}$",14.0,0.11942195892333984
"$v_{\phi,(64,10)}$",13.0,0.11132407188415527
"$v_{\phi,(64,10)}$",16.0,0.16698908805847168
"$v_{\phi,(64,10)}$",18.0,0.18111681938171387
"$v_{\phi,(64,10)}$",15.0,0.1906299591064453
"$v_{\phi,(64,10)}$",13.0,0.09295272827148438
"$v_{\phi,(64,10)}$",15.0,0.13968777656555176
"$v_{\phi,(64,10)}$",18.0,0.19738125801086426
"$v_{\phi,(64,10)}$",16.0,0.1384258270263672
"$v_{\phi,(64,10)}$",16.0,0.14210987091064453
"$v_{\phi,(64,10)}$",14.0,0.12202119827270508
"$v_{\phi,(64,10)}$",15.0,0.15206098556518555
"$v_{\phi,(64,10)}$",16.0,0.11200118064880371
"$v_{\phi,(64,10)}$",16.0,0.15635299682617188
"$v_{\phi,(64,10)}$",15.0,0.1442859172821045
"$v_{\phi,(64,10)}$",12.0,0.09884023666381836
"$v_{\phi,(64,10)}$",14.0,0.14249801635742188
"$v_{\phi,(64,10)}$",13.0,0.1551647186279297
"$v_{\phi,(64,10)}$",14.0,0.1676018238067627
"$v_{\phi,(64,10)}$",17.0,0.19441509246826172
"$v_{\phi,(64,10)}$",15.0,0.16511106491088867
"$v_{\phi,(64,10)}$",17.0,0.1865532398223877
"$v_{\phi,(64,10)}$",14.0,0.11387920379638672
"$v_{\phi,(64,10)}$",13.0,0.13243389129638672
"$v_{\phi,(64,10)}$",15.0,0.16433191299438477
"$v_{\phi,(64,10)}$",18.0,0.1749098300933838
"$v_{\phi,(64,10)}$",17.0,0.1874239444732666
"$v_{\phi,(64,10)}$",12.0,0.09158086776733398
"$v_{\phi,(64,10)}$",15.0,0.13562917709350586
"$v_{\phi,(64,10)}$",12.0,0.09054899215698242
"$v_{\phi,(64,10)}$",15.0,0.13166499137878418
"$v_{\phi,(64,10)}$",14.0,0.12436199188232422
"$v_{\phi,(64,10)}$",15.0,0.14310312271118164
"$v_{\phi,(64,10)}$",13.0,0.11213994026184082
"$v_{\phi,(64,10)}$",13.0,0.10396790504455566
"$v_{\phi,(64,10)}$",14.0,0.13248896598815918
"$v_{\phi,(64,10)}$",14.0,0.1524338722229004
"$v_{\phi,(64,10)}$",18.0,0.2021498680114746
"$v_{\phi,(64,10)}$",14.0,0.11760616302490234
"$v_{\phi,(64,10)}$",15.0,0.18749284744262695
"$v_{\phi,(64,10)}$",15.0,0.1327381134033203
"$v_{\phi,(64,10)}$",16.0,0.16836118698120117
"$v_{\phi,(64,10)}$",12.0,0.12496089935302734
"$v_{\phi,(64,10)}$",16.0,0.1444871425628662
"$v_{\phi,(64,10)}$",14.0,0.12049269676208496
"$v_{\phi,(64,10)}$",12.0,0.09320712089538574
"$v_{\phi,(64,10)}$",14.0,0.1610257625579834
"$v_{\phi,(64,10)}$",12.0,0.08888983726501465
"$v_{\phi,(64,10)}$",15.0,0.13346314430236816
"$v_{\phi,(64,10)}$",16.0,0.14032697677612305
"$v_{\phi,(64,10)}$",17.0,0.1615891456604004
"$v_{\phi,(64,10)}$",16.0,0.1732642650604248
"$v_{\phi,(64,10)}$",14.0,0.1239478588104248
"$v_{\phi,(64,10)}$",14.0,0.12683606147766113
"$v_{\phi,(64,10)}$",12.0,0.11717891693115234
"$v_{\phi,(64,10)}$",15.0,0.13786005973815918
"$v_{\phi,(64,10)}$",15.0,0.1446828842163086
"$v_{\phi,(64,10)}$",15.0,0.14365196228027344
"$v_{\phi,(64,10)}$",18.0,0.21657776832580566
"$v_{\phi,(64,10)}$",12.0,0.10321521759033203
"$v_{\phi,(64,10)}$",16.0,0.15862512588500977
"$v_{\phi,(64,10)}$",17.0,0.16732096672058105
"$v_{\phi,(64,10)}$",17.0,0.1749582290649414
"$v_{\phi,(64,10)}$",12.0,0.09253478050231934
"$v_{\phi,(64,10)}$",18.0,0.24440503120422363
"$v_{\phi,(64,10)}$",16.0,0.13364410400390625
"$v_{\phi,(64,10)}$",15.0,0.1291050910949707
"$v_{\phi,(64,10)}$",15.0,0.14484405517578125
"$v_{\phi,(64,10)}$",11.0,0.08019113540649414
"$v_{\phi,(64,10)}$",17.0,0.23097872734069824
"$v_{\phi,(64,10)}$",13.0,0.11815404891967773
"$v_{\phi,(64,10)}$",18.0,0.22778010368347168
"$v_{\phi,(64,10)}$",17.0,0.19608402252197266
"$v_{\phi,(64,10)}$",15.0,0.13443303108215332
"$v_{\phi,(64,10)}$",11.0,0.09100818634033203
"$v_{\phi,(64,10)}$",13.0,0.1456618309020996
"$v_{\phi,(64,10)}$",20.0,0.2575953006744385
"$v_{\phi,(64,10)}$",14.0,0.15661168098449707
"$v_{\phi,(64,10)}$",17.0,0.25801587104797363
"$v_{\phi,(64,10)}$",14.0,0.16965079307556152
"$v_{\phi,(64,10)}$",16.0,0.23870396614074707
"$v_{\phi,(64,10)}$",13.0,0.12282896041870117
"$v_{\phi,(64,10)}$",12.0,0.1323552131652832
"$v_{\phi,(64,10)}$",17.0,0.21843910217285156
"$v_{\phi,(64,10)}$",15.0,0.20150303840637207
"$v_{\phi,(64,10)}$",17.0,0.21039390563964844
"$v_{\phi,(64,10)}$",17.0,0.19308900833129883
"$v_{\phi,(64,10)}$",14.0,0.1542818546295166
"$v_{\phi,(64,10)}$",15.0,0.18303918838500977
"$v_{\phi,(64,10)}$",14.0,0.13079190254211426
"$v_{\phi,(64,10)}$",15.0,0.19186711311340332
"$v_{\phi,(64,10)}$",18.0,0.19411802291870117
"$v_{\phi,(64,10)}$",13.0,0.11053586006164551
"$v_{\phi,(64,10)}$",17.0,0.17998290061950684
"$v_{\phi,(64,10)}$",13.0,0.17606496810913086
"$v_{\phi,(64,10)}$",17.0,0.2998518943786621
"$v_{\phi,(64,10)}$",17.0,0.1965193748474121
"$v_{\phi,(64,10)}$",14.0,0.15604400634765625
"$v_{\phi,(64,10)}$",15.0,0.15411972999572754
"$v_{\phi,(64,10)}$",11.0,0.08204817771911621
"$v_{\phi,(64,10)}$",16.0,0.1517810821533203
"$v_{\phi,(64,10)}$",14.0,0.14326190948486328
"$v_{\phi,(64,10)}$",13.0,0.1066889762878418
"$v_{\phi,(64,10)}$",15.0,0.1423017978668213
"$v_{\phi,(64,10)}$",17.0,0.1592707633972168
"$v_{\phi,(64,10)}$",16.0,0.13794302940368652
"$v_{\phi,(64,10)}$",12.0,0.08323192596435547
"$v_{\phi,(64,10)}$",15.0,0.143538236618042
"$v_{\phi,(64,10)}$",13.0,0.08418107032775879
"$v_{\phi,(64,10)}$",15.0,0.14721107482910156
"$v_{\phi,(64,10)}$",15.0,0.1304941177368164
"$v_{\phi,(64,10)}$",14.0,0.10977888107299805
"$v_{\phi,(64,10)}$",13.0,0.0942530632019043
"$v_{\phi,(64,10)}$",15.0,0.1380159854888916
"$v_{\phi,(64,10)}$",17.0,0.18362689018249512
"$v_{\phi,(64,10)}$",13.0,0.13992977142333984
"$v_{\phi,(64,10)}$",16.0,0.13533401489257812
"$v_{\phi,(64,10)}$",13.0,0.10460901260375977
"$v_{\phi,(64,10)}$",14.0,0.12005209922790527
"$v_{\phi,(64,10)}$",14.0,0.10919570922851562
"$v_{\phi,(64,10)}$",18.0,0.21031713485717773
"$v_{\phi,(64,10)}$",16.0,0.1401679515838623
"$v_{\phi,(64,10)}$",14.0,0.10804200172424316
"$v_{\phi,(64,10)}$",12.0,0.10977387428283691
"$v_{\phi,(64,10)}$",19.0,0.19004607200622559
"$v_{\phi,(64,10)}$",16.0,0.16888070106506348
"$v_{\phi,(64,10)}$",16.0,0.14068102836608887
"$v_{\phi,(64,10)}$",15.0,0.12738513946533203
"$v_{\phi,(64,10)}$",13.0,0.1323089599609375
"$v_{\phi,(64,10)}$",12.0,0.09609699249267578
"$v_{\phi,(64,10)}$",18.0,0.18140506744384766
"$v_{\phi,(64,10)}$",16.0,0.16019892692565918
"$v_{\phi,(64,10)}$",15.0,0.1633141040802002
"$v_{\phi,(64,10)}$",15.0,0.11121916770935059
"$v_{\phi,(64,10)}$",16.0,0.15664005279541016
"$v_{\phi,(64,10)}$",16.0,0.16663718223571777
"$v_{\phi,(64,10)}$",15.0,0.14260387420654297
"$v_{\phi,(64,10)}$",14.0,0.1248178482055664
"$v_{\phi,(64,10)}$",14.0,0.12269020080566406
"$v_{\phi,(64,10)}$",16.0,0.14316391944885254
"$v_{\phi,(64,10)}$",15.0,0.13131070137023926
"$v_{\phi,(64,10)}$",17.0,0.17917490005493164
"$v_{\phi,(64,10)}$",17.0,0.1983170509338379
"$v_{\phi,(64,10)}$",14.0,0.10215592384338379
"$v_{\phi,(64,10)}$",16.0,0.19305014610290527
"$v_{\phi,(64,10)}$",18.0,0.27051806449890137
"$v_{\phi,(64,10)}$",14.0,0.1327347755432129
"$v_{\phi,(64,10)}$",17.0,0.14803194999694824
"$v_{\phi,(64,10)}$",16.0,0.18651294708251953
"$v_{\phi,(64,10)}$",15.0,0.13765501976013184
"$v_{\phi,(64,10)}$",14.0,0.12204575538635254
"$v_{\phi,(64,10)}$",15.0,0.13831400871276855
"$v_{\phi,(64,10)}$",18.0,0.22715306282043457
"$v_{\phi,(64,10)}$",15.0,0.12280511856079102
"$v_{\phi,(64,10)}$",15.0,0.12463903427124023
"$v_{\phi,(64,10)}$",16.0,0.15414905548095703
"$v_{\phi,(64,10)}$",16.0,0.15022492408752441
"$v_{\phi,(64,10)}$",13.0,0.09762978553771973
"$v_{\phi,(64,10)}$",15.0,0.1500711441040039
"$v_{\phi,(64,10)}$",15.0,0.11951303482055664
"$v_{\phi,(64,10)}$",15.0,0.13893604278564453
"$v_{\phi,(64,10)}$",15.0,0.1462111473083496
"$v_{\phi,(64,10)}$",16.0,0.15552806854248047
"$v_{\phi,(64,10)}$",15.0,0.12684965133666992
"$v_{\phi,(64,10)}$",13.0,0.11164593696594238
"$v_{\phi,(64,10)}$",16.0,0.15593695640563965
"$v_{\phi,(64,10)}$",15.0,0.14837384223937988
"$v_{\phi,(64,10)}$",16.0,0.16083407402038574
"$v_{\phi,(64,10)}$",15.0,0.12930607795715332
"$v_{\phi,(64,10)}$",17.0,0.2126321792602539
"$v_{\phi,(64,10)}$",18.0,0.18252110481262207
"$v_{\phi,(64,10)}$",14.0,0.11621809005737305
"$v_{\phi,(64,10)}$",12.0,0.11389422416687012
"$v_{\phi,(64,10)}$",16.0,0.15138483047485352
"$v_{\phi,(64,10)}$",16.0,0.1553819179534912
"$v_{\phi,(64,10)}$",13.0,0.14651107788085938
"$v_{\phi,(64,10)}$",14.0,0.12334418296813965
"$v_{\phi,(64,10)}$",15.0,0.1367630958557129
"$v_{\phi,(64,10)}$",17.0,0.18396687507629395
"$v_{\phi,(64,10)}$",14.0,0.10387992858886719
"$v_{\phi,(64,10)}$",15.0,0.15846896171569824
"$v_{\phi,(64,10)}$",15.0,0.1442868709564209
"$v_{\phi,(64,10)}$",15.0,0.17042207717895508
"$v_{\phi,(64,10)}$",15.0,0.13809919357299805
"$v_{\phi,(64,10)}$",16.0,0.12864017486572266
"$v_{\phi,(64,10)}$",19.0,0.21966195106506348
"$v_{\phi,(64,10)}$",15.0,0.1689610481262207
"$v_{\phi,(64,10)}$",18.0,0.2219710350036621
"$v_{\phi,(64,10)}$",15.0,0.15123486518859863
"$v_{\phi,(64,10)}$",14.0,0.10782384872436523
"$v_{\phi,(64,10)}$",16.0,0.15946292877197266
"$v_{\phi,(64,10)}$",13.0,0.10691499710083008
"$v_{\phi,(64,10)}$",11.0,0.07422113418579102
"$v_{\phi,(64,10)}$",13.0,0.11124110221862793
"$v_{\phi,(64,10)}$",16.0,0.17757391929626465
"$v_{\phi,(64,10)}$",15.0,0.1087188720703125
"$v_{\phi,(64,10)}$",13.0,0.10206365585327148
"$v_{\phi,(64,10)}$",16.0,0.14644312858581543
"$v_{\phi,(64,10)}$",14.0,0.12831997871398926
"$v_{\phi,(64,10)}$",18.0,0.21308112144470215
"$v_{\phi,(64,10)}$",12.0,0.09604597091674805
"$v_{\phi,(64,10)}$",13.0,0.10702776908874512
"$v_{\phi,(64,10)}$",15.0,0.1374349594116211
"$v_{\phi,(64,10)}$",12.0,0.10154986381530762
"$v_{\phi,(64,10)}$",18.0,0.160477876663208
"$v_{\phi,(64,10)}$",14.0,0.15798401832580566
"$v_{\phi,(64,10)}$",16.0,0.19433093070983887
"$v_{\phi,(64,10)}$",13.0,0.11306500434875488
"$v_{\phi,(64,10)}$",17.0,0.18155407905578613
"$v_{\phi,(64,10)}$",17.0,0.1648869514465332
"$v_{\phi,(64,10)}$",17.0,0.17262005805969238
"$v_{\phi,(64,10)}$",17.0,0.20050311088562012
"$v_{\phi,(64,10)}$",15.0,0.13228368759155273
"$v_{\phi,(64,10)}$",14.0,0.1138770580291748
"$v_{\phi,(64,10)}$",16.0,0.16813302040100098
"$v_{\phi,(64,10)}$",13.0,0.11970782279968262
"$v_{\phi,(64,10)}$",17.0,0.18232083320617676
"$v_{\phi,(64,10)}$",12.0,0.10135817527770996
"$v_{\phi,(64,10)}$",17.0,0.20012116432189941
"$v_{\phi,(64,10)}$",17.0,0.16727304458618164
"$v_{\phi,(64,10)}$",15.0,0.12943100929260254
"$v_{\phi,(64,10)}$",15.0,0.13106274604797363
"$v_{\phi,(64,10)}$",15.0,0.14558792114257812
"$v_{\phi,(64,10)}$",15.0,0.16819500923156738
"$v_{\phi,(64,10)}$",16.0,0.1407489776611328
"$v_{\phi,(64,10)}$",13.0,0.09335184097290039
"$v_{\phi,(64,10)}$",17.0,0.17607498168945312
"$v_{\phi,(64,10)}$",14.0,0.1329801082611084
"$v_{\phi,(64,10)}$",17.0,0.29032397270202637
"$v_{\phi,(64,10)}$",17.0,0.19429302215576172
"$v_{\phi,(64,10)}$",16.0,0.16807103157043457
"$v_{\phi,(64,10)}$",12.0,0.11591911315917969
"$v_{\phi,(64,10)}$",16.0,0.17734313011169434
"$v_{\phi,(64,10)}$",15.0,0.13489103317260742
"$v_{\phi,(64,10)}$",16.0,0.16597199440002441
"$v_{\phi,(64,10)}$",15.0,0.12907099723815918
"$v_{\phi,(64,10)}$",16.0,0.15912103652954102
"$v_{\phi,(64,10)}$",17.0,0.1607201099395752
"$v_{\phi,(64,10)}$",17.0,0.16755890846252441
"$v_{\phi,(64,10)}$",16.0,0.16367888450622559
"$v_{\phi,(64,10)}$",15.0,0.14203190803527832
"$v_{\phi,(64,10)}$",15.0,0.1498880386352539
"$v_{\phi,(64,10)}$",13.0,0.12431216239929199
"$v_{\phi,(64,10)}$",14.0,0.09668207168579102
"$v_{\phi,(64,10)}$",16.0,0.18529200553894043
"$v_{\phi,(64,10)}$",19.0,0.16329693794250488
"$v_{\phi,(64,10)}$",16.0,0.14110302925109863
"$v_{\phi,(64,10)}$",17.0,0.16906213760375977
"$v_{\phi,(64,10)}$",15.0,0.1411442756652832
"$v_{\phi,(64,10)}$",13.0,0.13191914558410645
"$v_{\phi,(64,10)}$",14.0,0.1480240821838379
"$v_{\phi,(64,10)}$",14.0,0.12150216102600098
"$v_{\phi,(64,10)}$",13.0,0.08337903022766113
"$v_{\phi,(64,10)}$",17.0,0.20228815078735352
"$v_{\phi,(64,10)}$",17.0,0.18212676048278809
"$v_{\phi,(64,10)}$",18.0,0.16661286354064941
"$v_{\phi,(64,10)}$",14.0,0.13312411308288574
"$v_{\phi,(64,10)}$",17.0,0.15137100219726562
"$v_{\phi,(64,10)}$",15.0,0.1314229965209961
"$v_{\phi,(64,10)}$",15.0,0.1572129726409912
"$v_{\phi,(64,10)}$",14.0,0.14971494674682617
"$v_{\phi,(64,10)}$",15.0,0.1584150791168213
"$v_{\phi,(64,10)}$",18.0,0.2208399772644043
"$v_{\phi,(64,10)}$",19.0,0.21155714988708496
"$v_{\phi,(64,10)}$",14.0,0.12029886245727539
"$v_{\phi,(64,10)}$",13.0,0.1158590316772461
"$v_{\phi,(64,10)}$",15.0,0.13591790199279785
"$v_{\phi,(64,10)}$",16.0,0.17127394676208496
"$v_{\phi,(64,10)}$",17.0,0.16045594215393066
"$v_{\phi,(64,10)}$",15.0,0.1573328971862793
"$v_{\phi,(64,10)}$",17.0,0.1907939910888672
"$v_{\phi,(64,10)}$",15.0,0.1344759464263916
"$v_{\phi,(64,10)}$",14.0,0.12315869331359863
"$v_{\phi,(64,10)}$",13.0,0.11217713356018066
"$v_{\phi,(64,10)}$",18.0,0.1824808120727539
"$v_{\phi,(64,10)}$",18.0,0.18526721000671387
"$v_{\phi,(64,10)}$",16.0,0.1471848487854004
"$v_{\phi,(64,10)}$",15.0,0.14177203178405762
"$v_{\phi,(64,10)}$",13.0,0.09953474998474121
"$v_{\phi,(64,10)}$",14.0,0.13569402694702148
"$v_{\phi,(64,10)}$",16.0,0.1921372413635254
"$v_{\phi,(64,10)}$",12.0,0.10603499412536621
"$v_{\phi,(64,10)}$",14.0,0.11886191368103027
"$v_{\phi,(64,10)}$",14.0,0.11697268486022949
"$v_{\phi,(64,10)}$",13.0,0.09863424301147461
"$v_{\phi,(64,10)}$",17.0,0.16503024101257324
"$v_{\phi,(64,10)}$",15.0,0.1352682113647461
"$v_{\phi,(64,10)}$",15.0,0.1281280517578125
"$v_{\phi,(64,10)}$",15.0,0.13126897811889648
"$v_{\phi,(64,10)}$",14.0,0.14469003677368164
"$v_{\phi,(64,10)}$",18.0,0.19008183479309082
"$v_{\phi,(64,10)}$",16.0,0.14513611793518066
"$v_{\phi,(64,10)}$",13.0,0.1316220760345459
"$v_{\phi,(64,10)}$",13.0,0.11427807807922363
"$v_{\phi,(64,10)}$",17.0,0.14719009399414062
"$v_{\phi,(64,10)}$",16.0,0.17719173431396484
