Method,Moves,Time
"$w=32$, $d=5$",16.0,0.12623882293701172
"$w=32$, $d=5$",17.0,0.12996506690979004
"$w=32$, $d=5$",14.0,0.12238597869873047
"$w=32$, $d=5$",16.0,0.09662199020385742
"$w=32$, $d=5$",16.0,0.0896768569946289
"$w=32$, $d=5$",15.0,0.09656381607055664
"$w=32$, $d=5$",16.0,0.0813140869140625
"$w=32$, $d=5$",14.0,0.0620112419128418
"$w=32$, $d=5$",17.0,0.09929800033569336
"$w=32$, $d=5$",16.0,0.09207415580749512
"$w=32$, $d=5$",21.0,0.14076495170593262
"$w=32$, $d=5$",17.0,0.10246706008911133
"$w=32$, $d=5$",12.0,0.062354087829589844
"$w=32$, $d=5$",16.0,0.10902881622314453
"$w=32$, $d=5$",16.0,0.08928203582763672
"$w=32$, $d=5$",17.0,0.10810494422912598
"$w=32$, $d=5$",15.0,0.09311819076538086
"$w=32$, $d=5$",17.0,0.1079549789428711
"$w=32$, $d=5$",17.0,0.09864926338195801
"$w=32$, $d=5$",15.0,0.09042787551879883
"$w=32$, $d=5$",14.0,0.09473586082458496
"$w=32$, $d=5$",16.0,0.09165382385253906
"$w=32$, $d=5$",12.0,0.058326005935668945
"$w=32$, $d=5$",16.0,0.0826718807220459
"$w=32$, $d=5$",15.0,0.08423089981079102
"$w=32$, $d=5$",13.0,0.0820319652557373
"$w=32$, $d=5$",15.0,0.07945799827575684
"$w=32$, $d=5$",15.0,0.09730291366577148
"$w=32$, $d=5$",19.0,0.10098004341125488
"$w=32$, $d=5$",18.0,0.11857819557189941
"$w=32$, $d=5$",15.0,0.0968172550201416
"$w=32$, $d=5$",15.0,0.08443498611450195
"$w=32$, $d=5$",16.0,0.08350229263305664
"$w=32$, $d=5$",19.0,0.11988615989685059
"$w=32$, $d=5$",25.0,0.1511402130126953
"$w=32$, $d=5$",17.0,0.10995817184448242
"$w=32$, $d=5$",11.0,0.06618309020996094
"$w=32$, $d=5$",14.0,0.08568811416625977
"$w=32$, $d=5$",17.0,0.10496306419372559
"$w=32$, $d=5$",16.0,0.09702396392822266
"$w=32$, $d=5$",17.0,0.13054704666137695
"$w=32$, $d=5$",17.0,0.14061522483825684
"$w=32$, $d=5$",15.0,0.09536314010620117
"$w=32$, $d=5$",14.0,0.1083369255065918
"$w=32$, $d=5$",16.0,0.12288379669189453
"$w=32$, $d=5$",15.0,0.08179402351379395
"$w=32$, $d=5$",16.0,0.10688591003417969
"$w=32$, $d=5$",15.0,0.08733892440795898
"$w=32$, $d=5$",15.0,0.09206080436706543
"$w=32$, $d=5$",16.0,0.09710431098937988
"$w=32$, $d=5$",18.0,0.10424113273620605
"$w=32$, $d=5$",17.0,0.16935515403747559
"$w=32$, $d=5$",17.0,0.11402511596679688
"$w=32$, $d=5$",15.0,0.09108734130859375
"$w=32$, $d=5$",14.0,0.06345200538635254
"$w=32$, $d=5$",13.0,0.07185196876525879
"$w=32$, $d=5$",16.0,0.10808181762695312
"$w=32$, $d=5$",14.0,0.0714728832244873
"$w=32$, $d=5$",10.0,0.04405498504638672
"$w=32$, $d=5$",17.0,0.11232423782348633
"$w=32$, $d=5$",17.0,0.09727287292480469
"$w=32$, $d=5$",12.0,0.06349897384643555
"$w=32$, $d=5$",15.0,0.08392333984375
"$w=32$, $d=5$",17.0,0.10179996490478516
"$w=32$, $d=5$",16.0,0.09486198425292969
"$w=32$, $d=5$",18.0,0.1267409324645996
"$w=32$, $d=5$",15.0,0.08775901794433594
"$w=32$, $d=5$",11.0,0.05228781700134277
"$w=32$, $d=5$",16.0,0.10466980934143066
"$w=32$, $d=5$",15.0,0.08045578002929688
"$w=32$, $d=5$",14.0,0.07123780250549316
"$w=32$, $d=5$",13.0,0.05789995193481445
"$w=32$, $d=5$",16.0,0.11806726455688477
"$w=32$, $d=5$",16.0,0.09543395042419434
"$w=32$, $d=5$",14.0,0.09295296669006348
"$w=32$, $d=5$",16.0,0.09841012954711914
"$w=32$, $d=5$",14.0,0.09151625633239746
"$w=32$, $d=5$",15.0,0.0880129337310791
"$w=32$, $d=5$",16.0,0.09080314636230469
"$w=32$, $d=5$",16.0,0.0954427719116211
"$w=32$, $d=5$",14.0,0.08200812339782715
"$w=32$, $d=5$",15.0,0.09836292266845703
"$w=32$, $d=5$",15.0,0.08132791519165039
"$w=32$, $d=5$",14.0,0.0879220962524414
"$w=32$, $d=5$",15.0,0.12916207313537598
"$w=32$, $d=5$",15.0,0.0959482192993164
"$w=32$, $d=5$",17.0,0.11969709396362305
"$w=32$, $d=5$",19.0,0.16021299362182617
"$w=32$, $d=5$",16.0,0.10518503189086914
"$w=32$, $d=5$",18.0,0.10611891746520996
"$w=32$, $d=5$",12.0,0.07809925079345703
"$w=32$, $d=5$",16.0,0.10915994644165039
"$w=32$, $d=5$",12.0,0.0850217342376709
"$w=32$, $d=5$",13.0,0.06405305862426758
"$w=32$, $d=5$",19.0,0.1417548656463623
"$w=32$, $d=5$",17.0,0.11374688148498535
"$w=32$, $d=5$",14.0,0.09095621109008789
"$w=32$, $d=5$",16.0,0.0944528579711914
"$w=32$, $d=5$",14.0,0.0711829662322998
"$w=32$, $d=5$",15.0,0.08305883407592773
"$w=32$, $d=5$",17.0,0.09723997116088867
"$w=32$, $d=5$",13.0,0.07372879981994629
"$w=32$, $d=5$",17.0,0.12047004699707031
"$w=32$, $d=5$",13.0,0.061270952224731445
"$w=32$, $d=5$",17.0,0.09796500205993652
"$w=32$, $d=5$",13.0,0.07563638687133789
"$w=32$, $d=5$",13.0,0.061167001724243164
"$w=32$, $d=5$",15.0,0.09069418907165527
"$w=32$, $d=5$",16.0,0.11334490776062012
"$w=32$, $d=5$",14.0,0.08755612373352051
"$w=32$, $d=5$",15.0,0.07192516326904297
"$w=32$, $d=5$",16.0,0.14712309837341309
"$w=32$, $d=5$",16.0,0.10175013542175293
"$w=32$, $d=5$",14.0,0.08371472358703613
"$w=32$, $d=5$",19.0,0.11686086654663086
"$w=32$, $d=5$",18.0,0.09592890739440918
"$w=32$, $d=5$",18.0,0.13148713111877441
"$w=32$, $d=5$",17.0,0.09545016288757324
"$w=32$, $d=5$",16.0,0.1076960563659668
"$w=32$, $d=5$",16.0,0.11719918251037598
"$w=32$, $d=5$",14.0,0.09958195686340332
"$w=32$, $d=5$",16.0,0.1027519702911377
"$w=32$, $d=5$",12.0,0.055930137634277344
"$w=32$, $d=5$",15.0,0.09051799774169922
"$w=32$, $d=5$",17.0,0.108245849609375
"$w=32$, $d=5$",17.0,0.10639381408691406
"$w=32$, $d=5$",17.0,0.11171984672546387
"$w=32$, $d=5$",16.0,0.1003410816192627
"$w=32$, $d=5$",11.0,0.06164908409118652
"$w=32$, $d=5$",14.0,0.09632492065429688
"$w=32$, $d=5$",13.0,0.08733582496643066
"$w=32$, $d=5$",13.0,0.06468486785888672
"$w=32$, $d=5$",14.0,0.09737300872802734
"$w=32$, $d=5$",15.0,0.08710408210754395
"$w=32$, $d=5$",15.0,0.09275603294372559
"$w=32$, $d=5$",16.0,0.12613582611083984
"$w=32$, $d=5$",15.0,0.0739898681640625
"$w=32$, $d=5$",17.0,0.10294079780578613
"$w=32$, $d=5$",15.0,0.08662605285644531
"$w=32$, $d=5$",14.0,0.07168889045715332
"$w=32$, $d=5$",18.0,0.12476325035095215
"$w=32$, $d=5$",17.0,0.11359691619873047
"$w=32$, $d=5$",20.0,0.1250159740447998
"$w=32$, $d=5$",15.0,0.12931394577026367
"$w=32$, $d=5$",16.0,0.0924232006072998
"$w=32$, $d=5$",17.0,0.09365606307983398
"$w=32$, $d=5$",17.0,0.11912775039672852
"$w=32$, $d=5$",15.0,0.08115291595458984
"$w=32$, $d=5$",17.0,0.1056058406829834
"$w=32$, $d=5$",13.0,0.08791708946228027
"$w=32$, $d=5$",15.0,0.11731195449829102
"$w=32$, $d=5$",15.0,0.08275890350341797
"$w=32$, $d=5$",17.0,0.12778091430664062
"$w=32$, $d=5$",18.0,0.11110877990722656
"$w=32$, $d=5$",11.0,0.06820201873779297
"$w=32$, $d=5$",16.0,0.11515688896179199
"$w=32$, $d=5$",17.0,0.11406826972961426
"$w=32$, $d=5$",14.0,0.06885504722595215
"$w=32$, $d=5$",15.0,0.08593606948852539
"$w=32$, $d=5$",16.0,0.0980520248413086
"$w=32$, $d=5$",13.0,0.06975793838500977
"$w=32$, $d=5$",16.0,0.11590719223022461
"$w=32$, $d=5$",13.0,0.06963205337524414
"$w=32$, $d=5$",17.0,0.12065291404724121
"$w=32$, $d=5$",15.0,0.09820413589477539
"$w=32$, $d=5$",16.0,0.09270215034484863
"$w=32$, $d=5$",14.0,0.08885717391967773
"$w=32$, $d=5$",15.0,0.08399677276611328
"$w=32$, $d=5$",15.0,0.08632993698120117
"$w=32$, $d=5$",16.0,0.10802888870239258
"$w=32$, $d=5$",15.0,0.10004305839538574
"$w=32$, $d=5$",19.0,0.1407470703125
"$w=32$, $d=5$",15.0,0.09430789947509766
"$w=32$, $d=5$",15.0,0.08611607551574707
"$w=32$, $d=5$",18.0,0.12252116203308105
"$w=32$, $d=5$",16.0,0.0778040885925293
"$w=32$, $d=5$",17.0,0.1110239028930664
"$w=32$, $d=5$",11.0,0.04739093780517578
"$w=32$, $d=5$",13.0,0.06548285484313965
"$w=32$, $d=5$",14.0,0.11286711692810059
"$w=32$, $d=5$",12.0,0.052037954330444336
"$w=32$, $d=5$",17.0,0.09285092353820801
"$w=32$, $d=5$",14.0,0.07355999946594238
"$w=32$, $d=5$",13.0,0.06653714179992676
"$w=32$, $d=5$",16.0,0.11116909980773926
"$w=32$, $d=5$",14.0,0.07678985595703125
"$w=32$, $d=5$",14.0,0.09680485725402832
"$w=32$, $d=5$",18.0,0.12959694862365723
"$w=32$, $d=5$",17.0,0.12063384056091309
"$w=32$, $d=5$",16.0,0.09241700172424316
"$w=32$, $d=5$",17.0,0.1271359920501709
"$w=32$, $d=5$",15.0,0.09233713150024414
"$w=32$, $d=5$",17.0,0.1021871566772461
"$w=32$, $d=5$",15.0,0.08468103408813477
"$w=32$, $d=5$",14.0,0.08837485313415527
"$w=32$, $d=5$",17.0,0.10936403274536133
"$w=32$, $d=5$",15.0,0.06784296035766602
"$w=32$, $d=5$",15.0,0.1269679069519043
"$w=32$, $d=5$",17.0,0.13786816596984863
"$w=32$, $d=5$",15.0,0.07527780532836914
"$w=32$, $d=5$",15.0,0.11265897750854492
"$w=32$, $d=5$",16.0,0.09291982650756836
"$w=32$, $d=5$",14.0,0.06954002380371094
"$w=32$, $d=5$",13.0,0.05798506736755371
"$w=32$, $d=5$",17.0,0.09792113304138184
"$w=32$, $d=5$",13.0,0.12053489685058594
"$w=32$, $d=5$",16.0,0.10546398162841797
"$w=32$, $d=5$",16.0,0.11222290992736816
"$w=32$, $d=5$",18.0,0.13030600547790527
"$w=32$, $d=5$",17.0,0.11056399345397949
"$w=32$, $d=5$",16.0,0.13624906539916992
"$w=32$, $d=5$",16.0,0.1975250244140625
"$w=32$, $d=5$",19.0,0.12570810317993164
"$w=32$, $d=5$",17.0,0.10661911964416504
"$w=32$, $d=5$",18.0,0.11561322212219238
"$w=32$, $d=5$",15.0,0.1822338104248047
"$w=32$, $d=5$",16.0,0.16317009925842285
"$w=32$, $d=5$",14.0,0.13560700416564941
"$w=32$, $d=5$",13.0,0.1730029582977295
"$w=32$, $d=5$",12.0,0.09143614768981934
"$w=32$, $d=5$",16.0,0.14024806022644043
"$w=32$, $d=5$",16.0,0.12072086334228516
"$w=32$, $d=5$",15.0,0.10496306419372559
"$w=32$, $d=5$",14.0,0.09316897392272949
"$w=32$, $d=5$",18.0,0.14072084426879883
"$w=32$, $d=5$",17.0,0.1350569725036621
"$w=32$, $d=5$",13.0,0.165208101272583
"$w=32$, $d=5$",18.0,0.12050604820251465
"$w=32$, $d=5$",16.0,0.0944669246673584
"$w=32$, $d=5$",15.0,0.10233402252197266
"$w=32$, $d=5$",14.0,0.07509922981262207
"$w=32$, $d=5$",14.0,0.06305789947509766
"$w=32$, $d=5$",14.0,0.07885098457336426
"$w=32$, $d=5$",15.0,0.09932589530944824
"$w=32$, $d=5$",16.0,0.09890198707580566
"$w=32$, $d=5$",14.0,0.08252906799316406
"$w=32$, $d=5$",14.0,0.06829714775085449
"$w=32$, $d=5$",17.0,0.1572129726409912
"$w=32$, $d=5$",18.0,0.12080121040344238
"$w=32$, $d=5$",17.0,0.10404038429260254
"$w=32$, $d=5$",18.0,0.13538789749145508
"$w=32$, $d=5$",18.0,0.10824823379516602
"$w=32$, $d=5$",13.0,0.06717419624328613
"$w=32$, $d=5$",14.0,0.10061311721801758
"$w=32$, $d=5$",13.0,0.07210326194763184
"$w=32$, $d=5$",17.0,0.11494898796081543
"$w=32$, $d=5$",13.0,0.08607983589172363
"$w=32$, $d=5$",16.0,0.13657283782958984
"$w=32$, $d=5$",18.0,0.14555001258850098
"$w=32$, $d=5$",16.0,0.07706904411315918
"$w=32$, $d=5$",14.0,0.09901285171508789
"$w=32$, $d=5$",20.0,0.15226411819458008
"$w=32$, $d=5$",17.0,0.0970771312713623
"$w=32$, $d=5$",14.0,0.06863570213317871
"$w=32$, $d=5$",14.0,0.06677484512329102
"$w=32$, $d=5$",15.0,0.10351395606994629
"$w=32$, $d=5$",15.0,0.10972404479980469
"$w=32$, $d=5$",16.0,0.09169197082519531
"$w=32$, $d=5$",15.0,0.08813691139221191
"$w=32$, $d=5$",18.0,0.10234403610229492
"$w=32$, $d=5$",13.0,0.07183504104614258
"$w=32$, $d=5$",15.0,0.09653282165527344
"$w=32$, $d=5$",16.0,0.10145306587219238
"$w=32$, $d=5$",17.0,0.08746504783630371
"$w=32$, $d=5$",17.0,0.10320591926574707
"$w=32$, $d=5$",18.0,0.1165471076965332
"$w=32$, $d=5$",14.0,0.10782599449157715
"$w=32$, $d=5$",17.0,0.14536786079406738
"$w=32$, $d=5$",16.0,0.1042640209197998
"$w=32$, $d=5$",17.0,0.12222099304199219
"$w=32$, $d=5$",18.0,0.15050506591796875
"$w=32$, $d=5$",14.0,0.09418916702270508
"$w=32$, $d=5$",16.0,0.09533286094665527
"$w=32$, $d=5$",19.0,0.1826770305633545
"$w=32$, $d=5$",15.0,0.10651612281799316
"$w=32$, $d=5$",13.0,0.07413816452026367
"$w=32$, $d=5$",19.0,0.1544969081878662
"$w=32$, $d=5$",16.0,0.13004088401794434
"$w=32$, $d=5$",16.0,0.08205795288085938
"$w=32$, $d=5$",17.0,0.13280391693115234
"$w=32$, $d=5$",16.0,0.10723114013671875
"$w=32$, $d=5$",16.0,0.11826610565185547
"$w=32$, $d=5$",16.0,0.12304377555847168
"$w=32$, $d=5$",15.0,0.08466935157775879
"$w=32$, $d=5$",13.0,0.07657313346862793
"$w=32$, $d=5$",22.0,0.1860818862915039
"$w=32$, $d=5$",17.0,0.12035512924194336
"$w=32$, $d=5$",15.0,0.0816340446472168
"$w=32$, $d=5$",14.0,0.07532596588134766
"$w=32$, $d=5$",15.0,0.11497998237609863
"$w=32$, $d=5$",14.0,0.09059286117553711
"$w=32$, $d=5$",13.0,0.08414101600646973
"$w=32$, $d=5$",16.0,0.09594082832336426
"$w=32$, $d=5$",15.0,0.10492181777954102
"$w=32$, $d=5$",16.0,0.09177112579345703
"$w=32$, $d=5$",17.0,0.11982893943786621
"$w=32$, $d=5$",13.0,0.06734085083007812
"$w=32$, $d=5$",18.0,0.12016606330871582
"$w=32$, $d=5$",13.0,0.10149788856506348
"$w=32$, $d=5$",17.0,0.13292407989501953
"$w=32$, $d=5$",17.0,0.09882307052612305
"$w=32$, $d=5$",14.0,0.08543705940246582
"$w=32$, $d=5$",15.0,0.07653498649597168
"$w=32$, $d=5$",18.0,0.12526607513427734
"$w=32$, $d=5$",17.0,0.11549806594848633
"$w=32$, $d=5$",13.0,0.06994986534118652
"$w=32$, $d=5$",14.0,0.07651782035827637
"$w=32$, $d=5$",14.0,0.15868210792541504
"$w=32$, $d=5$",15.0,0.0973210334777832
"$w=32$, $d=5$",18.0,0.13304996490478516
"$w=32$, $d=5$",16.0,0.08950090408325195
"$w=32$, $d=5$",17.0,0.1910991668701172
"$w=32$, $d=5$",15.0,0.09581208229064941
"$w=32$, $d=5$",17.0,0.21963024139404297
"$w=32$, $d=5$",17.0,0.11348199844360352
"$w=32$, $d=5$",14.0,0.08807921409606934
"$w=32$, $d=5$",16.0,0.1317739486694336
"$w=32$, $d=5$",15.0,0.08358097076416016
"$w=32$, $d=5$",15.0,0.0726618766784668
"$w=32$, $d=5$",17.0,0.1332559585571289
"$w=32$, $d=5$",16.0,0.08846688270568848
"$w=32$, $d=5$",15.0,0.1123502254486084
"$w=32$, $d=5$",14.0,0.09391188621520996
"$w=32$, $d=5$",18.0,0.12453913688659668
"$w=32$, $d=5$",17.0,0.13349199295043945
"$w=32$, $d=5$",15.0,0.07928824424743652
"$w=32$, $d=5$",14.0,0.07394981384277344
"$w=32$, $d=5$",15.0,0.11025714874267578
"$w=32$, $d=5$",16.0,0.09577608108520508
"$w=32$, $d=5$",12.0,0.07288122177124023
"$w=32$, $d=5$",19.0,0.15711712837219238
"$w=32$, $d=5$",13.0,0.10529208183288574
"$w=32$, $d=5$",15.0,0.07774996757507324
"$w=32$, $d=5$",17.0,0.12616777420043945
"$w=32$, $d=5$",16.0,0.1018211841583252
"$w=32$, $d=5$",16.0,0.08767199516296387
"$w=32$, $d=5$",18.0,0.12109923362731934
"$w=32$, $d=5$",13.0,0.06012392044067383
"$w=32$, $d=5$",13.0,0.06476974487304688
"$w=32$, $d=5$",13.0,0.0710442066192627
"$w=32$, $d=5$",14.0,0.0689401626586914
"$w=32$, $d=5$",17.0,0.11025190353393555
"$w=32$, $d=5$",16.0,0.11974787712097168
"$w=32$, $d=5$",17.0,0.10806608200073242
"$w=32$, $d=5$",16.0,0.10595583915710449
"$w=32$, $d=5$",14.0,0.08462691307067871
"$w=32$, $d=5$",16.0,0.08981680870056152
"$w=32$, $d=5$",16.0,0.09538507461547852
"$w=32$, $d=5$",17.0,0.12468314170837402
"$w=32$, $d=5$",15.0,0.08930397033691406
"$w=32$, $d=5$",14.0,0.08115792274475098
"$w=32$, $d=5$",13.0,0.05909085273742676
"$w=32$, $d=5$",14.0,0.09749317169189453
"$w=32$, $d=5$",13.0,0.06606197357177734
"$w=32$, $d=5$",16.0,0.10729098320007324
"$w=32$, $d=5$",15.0,0.07155990600585938
"$w=32$, $d=5$",14.0,0.1001579761505127
"$w=32$, $d=5$",16.0,0.11488103866577148
"$w=32$, $d=5$",16.0,0.09309911727905273
"$w=32$, $d=5$",15.0,0.09742116928100586
"$w=32$, $d=5$",16.0,0.08606886863708496
"$w=32$, $d=5$",17.0,0.11102008819580078
"$w=32$, $d=5$",15.0,0.11496806144714355
"$w=32$, $d=5$",14.0,0.13163208961486816
"$w=32$, $d=5$",15.0,0.08316493034362793
"$w=32$, $d=5$",14.0,0.08695197105407715
"$w=32$, $d=5$",20.0,0.1467740535736084
"$w=32$, $d=5$",18.0,0.11970686912536621
"$w=32$, $d=5$",12.0,0.05565214157104492
"$w=32$, $d=5$",16.0,0.09187197685241699
"$w=32$, $d=5$",14.0,0.07630205154418945
"$w=32$, $d=5$",16.0,0.10285401344299316
"$w=32$, $d=5$",15.0,0.09665489196777344
"$w=32$, $d=5$",15.0,0.10663390159606934
"$w=32$, $d=5$",16.0,0.10309815406799316
"$w=32$, $d=5$",17.0,0.11768078804016113
"$w=32$, $d=5$",17.0,0.10679388046264648
"$w=32$, $d=5$",16.0,0.09867620468139648
"$w=32$, $d=5$",17.0,0.10621380805969238
"$w=32$, $d=5$",13.0,0.06698799133300781
"$w=32$, $d=5$",16.0,0.09343695640563965
"$w=32$, $d=5$",13.0,0.11198711395263672
"$w=32$, $d=5$",15.0,0.09405994415283203
"$w=32$, $d=5$",16.0,0.15710806846618652
"$w=32$, $d=5$",17.0,0.13083386421203613
"$w=32$, $d=5$",13.0,0.07114291191101074
"$w=32$, $d=5$",14.0,0.09228801727294922
"$w=32$, $d=5$",18.0,0.15319514274597168
"$w=32$, $d=5$",13.0,0.07039022445678711
"$w=32$, $d=5$",14.0,0.08294200897216797
"$w=32$, $d=5$",14.0,0.06522798538208008
"$w=32$, $d=5$",21.0,0.14878273010253906
"$w=32$, $d=5$",12.0,0.08089709281921387
"$w=32$, $d=5$",16.0,0.09916210174560547
"$w=32$, $d=5$",15.0,0.21464920043945312
"$w=32$, $d=5$",17.0,0.12366986274719238
"$w=32$, $d=5$",17.0,0.10874295234680176
"$w=32$, $d=5$",14.0,0.08786892890930176
"$w=32$, $d=5$",16.0,0.10995006561279297
"$w=32$, $d=5$",17.0,0.1213538646697998
"$w=32$, $d=5$",14.0,0.07067608833312988
"$w=32$, $d=5$",15.0,0.09390807151794434
"$w=32$, $d=5$",19.0,0.17566823959350586
"$w=32$, $d=5$",16.0,0.09400296211242676
"$w=32$, $d=5$",18.0,0.11033082008361816
"$w=32$, $d=5$",18.0,0.11660003662109375
"$w=32$, $d=5$",16.0,0.09836101531982422
"$w=32$, $d=5$",16.0,0.0945281982421875
"$w=32$, $d=5$",14.0,0.09525203704833984
"$w=32$, $d=5$",17.0,0.1180419921875
"$w=32$, $d=5$",17.0,0.12634992599487305
"$w=32$, $d=5$",15.0,0.09047293663024902
"$w=32$, $d=5$",15.0,0.15735602378845215
"$w=32$, $d=5$",16.0,0.0919039249420166
"$w=32$, $d=5$",18.0,0.17308473587036133
"$w=32$, $d=5$",15.0,0.13487505912780762
"$w=32$, $d=5$",17.0,0.14860916137695312
"$w=32$, $d=5$",15.0,0.09847402572631836
"$w=32$, $d=5$",13.0,0.07152676582336426
"$w=32$, $d=5$",13.0,0.08548879623413086
"$w=32$, $d=5$",15.0,0.08228302001953125
"$w=32$, $d=5$",17.0,0.11733412742614746
"$w=32$, $d=5$",15.0,0.09392738342285156
"$w=32$, $d=5$",18.0,0.11091184616088867
"$w=32$, $d=5$",16.0,0.10451579093933105
"$w=32$, $d=5$",14.0,0.08776378631591797
"$w=32$, $d=5$",17.0,0.13669919967651367
"$w=32$, $d=5$",15.0,0.0840311050415039
"$w=32$, $d=5$",15.0,0.10931992530822754
"$w=32$, $d=5$",19.0,0.1302793025970459
"$w=32$, $d=5$",16.0,0.13115906715393066
"$w=32$, $d=5$",16.0,0.10843610763549805
"$w=32$, $d=5$",14.0,0.08074283599853516
"$w=32$, $d=5$",16.0,0.11664795875549316
"$w=32$, $d=5$",12.0,0.061179161071777344
"$w=32$, $d=5$",16.0,0.1218099594116211
"$w=32$, $d=5$",15.0,0.10753107070922852
"$w=32$, $d=5$",15.0,0.08371090888977051
"$w=32$, $d=5$",13.0,0.07392692565917969
"$w=32$, $d=5$",12.0,0.06463789939880371
"$w=32$, $d=5$",18.0,0.14335989952087402
"$w=32$, $d=5$",16.0,0.08772087097167969
"$w=32$, $d=5$",15.0,0.13427209854125977
"$w=32$, $d=5$",15.0,0.1623518466949463
"$w=32$, $d=5$",16.0,0.10879206657409668
"$w=32$, $d=5$",17.0,0.12195205688476562
"$w=32$, $d=5$",19.0,0.1529238224029541
"$w=32$, $d=5$",15.0,0.12996912002563477
"$w=32$, $d=5$",15.0,0.07752490043640137
"$w=32$, $d=5$",16.0,0.08893203735351562
"$w=32$, $d=5$",14.0,0.09041881561279297
"$w=32$, $d=5$",17.0,0.12114095687866211
"$w=32$, $d=5$",12.0,0.06369495391845703
"$w=32$, $d=5$",15.0,0.09169292449951172
"$w=32$, $d=5$",14.0,0.09733986854553223
"$w=32$, $d=5$",13.0,0.06406998634338379
"$w=32$, $d=5$",15.0,0.11460685729980469
"$w=32$, $d=5$",15.0,0.08784079551696777
"$w=32$, $d=5$",16.0,0.08907914161682129
"$w=32$, $d=5$",14.0,0.09281015396118164
"$w=32$, $d=5$",14.0,0.11418914794921875
"$w=32$, $d=5$",18.0,0.13292288780212402
"$w=32$, $d=5$",16.0,0.10042285919189453
"$w=32$, $d=10$",16.0,0.13512086868286133
"$w=32$, $d=10$",14.0,0.11246371269226074
"$w=32$, $d=10$",14.0,0.1430799961090088
"$w=32$, $d=10$",16.0,0.15050101280212402
"$w=32$, $d=10$",15.0,0.1483161449432373
"$w=32$, $d=10$",18.0,0.21746587753295898
"$w=32$, $d=10$",15.0,0.1571040153503418
"$w=32$, $d=10$",19.0,0.24715495109558105
"$w=32$, $d=10$",13.0,0.0994729995727539
"$w=32$, $d=10$",17.0,0.17670702934265137
"$w=32$, $d=10$",15.0,0.1661968231201172
"$w=32$, $d=10$",17.0,0.2243821620941162
"$w=32$, $d=10$",15.0,0.1328742504119873
"$w=32$, $d=10$",14.0,0.16030311584472656
"$w=32$, $d=10$",17.0,0.1663670539855957
"$w=32$, $d=10$",13.0,0.1195368766784668
"$w=32$, $d=10$",20.0,0.19667625427246094
"$w=32$, $d=10$",12.0,0.5892481803894043
"$w=32$, $d=10$",16.0,0.18950891494750977
"$w=32$, $d=10$",16.0,0.25577783584594727
"$w=32$, $d=10$",13.0,0.149885892868042
"$w=32$, $d=10$",18.0,0.20049500465393066
"$w=32$, $d=10$",16.0,0.18978500366210938
"$w=32$, $d=10$",16.0,0.1677541732788086
"$w=32$, $d=10$",14.0,0.0906989574432373
"$w=32$, $d=10$",16.0,0.15120410919189453
"$w=32$, $d=10$",13.0,0.11641979217529297
"$w=32$, $d=10$",17.0,0.25543808937072754
"$w=32$, $d=10$",17.0,0.16923999786376953
"$w=32$, $d=10$",12.0,0.08018183708190918
"$w=32$, $d=10$",16.0,0.19012713432312012
"$w=32$, $d=10$",15.0,0.14420485496520996
"$w=32$, $d=10$",14.0,0.11394095420837402
"$w=32$, $d=10$",12.0,0.11651778221130371
"$w=32$, $d=10$",15.0,0.15620112419128418
"$w=32$, $d=10$",17.0,0.17386102676391602
"$w=32$, $d=10$",15.0,0.1347658634185791
"$w=32$, $d=10$",15.0,0.14609408378601074
"$w=32$, $d=10$",17.0,0.15749812126159668
"$w=32$, $d=10$",12.0,0.08719086647033691
"$w=32$, $d=10$",14.0,0.10447478294372559
"$w=32$, $d=10$",16.0,0.15947484970092773
"$w=32$, $d=10$",17.0,0.1758120059967041
"$w=32$, $d=10$",18.0,0.212507963180542
"$w=32$, $d=10$",13.0,0.11714792251586914
"$w=32$, $d=10$",15.0,0.11733198165893555
"$w=32$, $d=10$",20.0,0.27412891387939453
"$w=32$, $d=10$",15.0,0.15333080291748047
"$w=32$, $d=10$",14.0,0.13851594924926758
"$w=32$, $d=10$",18.0,0.25971293449401855
"$w=32$, $d=10$",17.0,0.1867659091949463
"$w=32$, $d=10$",15.0,0.13934803009033203
"$w=32$, $d=10$",17.0,0.18883204460144043
"$w=32$, $d=10$",15.0,0.15788602828979492
"$w=32$, $d=10$",15.0,0.2503657341003418
"$w=32$, $d=10$",15.0,0.26357507705688477
"$w=32$, $d=10$",17.0,0.23348712921142578
"$w=32$, $d=10$",16.0,0.1872570514678955
"$w=32$, $d=10$",13.0,0.10925698280334473
"$w=32$, $d=10$",17.0,0.20451617240905762
"$w=32$, $d=10$",15.0,0.14525794982910156
"$w=32$, $d=10$",17.0,0.1346750259399414
"$w=32$, $d=10$",14.0,0.11896181106567383
"$w=32$, $d=10$",13.0,0.11836910247802734
"$w=32$, $d=10$",14.0,0.1663808822631836
"$w=32$, $d=10$",16.0,0.11007308959960938
"$w=32$, $d=10$",16.0,0.13145661354064941
"$w=32$, $d=10$",15.0,0.15010309219360352
"$w=32$, $d=10$",15.0,0.1282198429107666
"$w=32$, $d=10$",15.0,0.16355681419372559
"$w=32$, $d=10$",15.0,0.1249239444732666
"$w=32$, $d=10$",14.0,0.1411731243133545
"$w=32$, $d=10$",17.0,0.20115876197814941
"$w=32$, $d=10$",16.0,0.15832304954528809
"$w=32$, $d=10$",19.0,0.1845531463623047
