Method,Moves,Time
"$w=32$, $d=5$",16.0,0.0071299076080322266
"$w=32$, $d=5$",16.0,0.004918098449707031
"$w=32$, $d=5$",15.0,0.0052471160888671875
"$w=32$, $d=5$",15.0,0.0052700042724609375
"$w=32$, $d=5$",18.0,0.0055789947509765625
"$w=32$, $d=5$",20.0,0.005934238433837891
"$w=32$, $d=5$",16.0,0.007174015045166016
"$w=32$, $d=5$",17.0,0.008774042129516602
"$w=32$, $d=5$",18.0,0.005412101745605469
"$w=32$, $d=5$",16.0,0.0064733028411865234
"$w=32$, $d=5$",15.0,0.004324197769165039
"$w=32$, $d=5$",19.0,0.008157968521118164
"$w=32$, $d=5$",18.0,0.010340690612792969
"$w=32$, $d=5$",16.0,0.004705667495727539
"$w=32$, $d=5$",17.0,0.00628209114074707
"$w=32$, $d=5$",15.0,0.005274772644042969
"$w=32$, $d=5$",19.0,0.0055789947509765625
"$w=32$, $d=5$",15.0,0.0053861141204833984
"$w=32$, $d=5$",19.0,0.006021976470947266
"$w=32$, $d=5$",17.0,0.006428956985473633
"$w=32$, $d=5$",15.0,0.004407167434692383
"$w=32$, $d=5$",13.0,0.004839897155761719
"$w=32$, $d=5$",13.0,0.0039331912994384766
"$w=32$, $d=5$",21.0,0.007620811462402344
"$w=32$, $d=5$",14.0,0.004334926605224609
"$w=32$, $d=5$",17.0,0.006557941436767578
"$w=32$, $d=5$",16.0,0.004663944244384766
"$w=32$, $d=5$",20.0,0.011508941650390625
"$w=32$, $d=5$",14.0,0.0051229000091552734
"$w=32$, $d=5$",14.0,0.004238128662109375
"$w=32$, $d=5$",18.0,0.007063865661621094
"$w=32$, $d=5$",16.0,0.004910945892333984
"$w=32$, $d=5$",17.0,0.011579275131225586
"$w=32$, $d=5$",16.0,0.0051882266998291016
"$w=32$, $d=5$",15.0,0.0043561458587646484
"$w=32$, $d=5$",17.0,0.005073070526123047
"$w=32$, $d=5$",15.0,0.0043447017669677734
"$w=32$, $d=5$",15.0,0.005505084991455078
"$w=32$, $d=5$",19.0,0.006905078887939453
"$w=32$, $d=5$",15.0,0.0047702789306640625
"$w=32$, $d=5$",17.0,0.006073951721191406
"$w=32$, $d=5$",13.0,0.004018068313598633
"$w=32$, $d=5$",17.0,0.005436897277832031
"$w=32$, $d=5$",20.0,0.006885051727294922
"$w=32$, $d=5$",15.0,0.005791902542114258
"$w=32$, $d=5$",19.0,0.010790109634399414
"$w=32$, $d=5$",12.0,0.0035047531127929688
"$w=32$, $d=5$",16.0,0.010046005249023438
"$w=32$, $d=5$",17.0,0.005671024322509766
"$w=32$, $d=5$",15.0,0.00612187385559082
"$w=32$, $d=5$",19.0,0.005633115768432617
"$w=32$, $d=5$",18.0,0.005303859710693359
"$w=32$, $d=5$",16.0,0.004800081253051758
"$w=32$, $d=5$",14.0,0.004072904586791992
"$w=32$, $d=5$",17.0,0.005311012268066406
"$w=32$, $d=5$",13.0,0.007389068603515625
"$w=32$, $d=5$",17.0,0.005064249038696289
"$w=32$, $d=5$",17.0,0.0055599212646484375
"$w=32$, $d=5$",15.0,0.00539708137512207
"$w=32$, $d=5$",14.0,0.004097938537597656
"$w=32$, $d=5$",17.0,0.00495600700378418
"$w=32$, $d=5$",18.0,0.005693912506103516
"$w=32$, $d=5$",17.0,0.005038738250732422
"$w=32$, $d=5$",18.0,0.007533073425292969
"$w=32$, $d=5$",16.0,0.00922703742980957
"$w=32$, $d=5$",17.0,0.009602069854736328
"$w=32$, $d=5$",14.0,0.00465703010559082
"$w=32$, $d=5$",19.0,0.005657672882080078
"$w=32$, $d=5$",15.0,0.004823207855224609
"$w=32$, $d=5$",15.0,0.004441976547241211
"$w=32$, $d=5$",15.0,0.008140802383422852
"$w=32$, $d=5$",19.0,0.006088972091674805
"$w=32$, $d=5$",17.0,0.006342887878417969
"$w=32$, $d=5$",16.0,0.0046808719635009766
"$w=32$, $d=5$",16.0,0.004907131195068359
"$w=32$, $d=5$",12.0,0.004450082778930664
"$w=32$, $d=5$",15.0,0.005936861038208008
"$w=32$, $d=5$",17.0,0.005188941955566406
"$w=32$, $d=5$",15.0,0.008548736572265625
"$w=32$, $d=5$",18.0,0.0058460235595703125
"$w=32$, $d=5$",16.0,0.007589101791381836
"$w=32$, $d=5$",17.0,0.009768962860107422
"$w=32$, $d=5$",16.0,0.00798797607421875
"$w=32$, $d=5$",17.0,0.008044958114624023
"$w=32$, $d=5$",16.0,0.004689931869506836
"$w=32$, $d=5$",14.0,0.005012989044189453
"$w=32$, $d=5$",19.0,0.008920907974243164
"$w=32$, $d=5$",16.0,0.004714012145996094
"$w=32$, $d=5$",18.0,0.007030963897705078
"$w=32$, $d=5$",17.0,0.006896257400512695
"$w=32$, $d=5$",15.0,0.004488945007324219
"$w=32$, $d=5$",17.0,0.00621795654296875
"$w=32$, $d=5$",21.0,0.012634038925170898
"$w=32$, $d=5$",15.0,0.0054781436920166016
"$w=32$, $d=5$",19.0,0.007019996643066406
"$w=32$, $d=5$",20.0,0.00968313217163086
"$w=32$, $d=5$",16.0,0.011232137680053711
"$w=32$, $d=5$",13.0,0.0038793087005615234
"$w=32$, $d=5$",16.0,0.005468130111694336
"$w=32$, $d=5$",18.0,0.013174057006835938
"$w=32$, $d=5$",14.0,0.004187822341918945
"$w=32$, $d=5$",17.0,0.00770878791809082
"$w=32$, $d=5$",15.0,0.006011962890625
"$w=32$, $d=5$",17.0,0.006150722503662109
"$w=32$, $d=5$",15.0,0.004384756088256836
"$w=32$, $d=5$",16.0,0.008877038955688477
"$w=32$, $d=5$",16.0,0.008893966674804688
"$w=32$, $d=5$",16.0,0.006712198257446289
"$w=32$, $d=5$",16.0,0.00484776496887207
"$w=32$, $d=5$",18.0,0.010734081268310547
"$w=32$, $d=5$",15.0,0.005968809127807617
"$w=32$, $d=5$",17.0,0.006192922592163086
"$w=32$, $d=5$",18.0,0.007295846939086914
"$w=32$, $d=5$",16.0,0.006807088851928711
"$w=32$, $d=5$",16.0,0.006634950637817383
"$w=32$, $d=5$",16.0,0.004744291305541992
"$w=32$, $d=5$",19.0,0.006042957305908203
"$w=32$, $d=5$",17.0,0.0054018497467041016
"$w=32$, $d=5$",13.0,0.0053157806396484375
"$w=32$, $d=5$",12.0,0.004398822784423828
"$w=32$, $d=5$",18.0,0.007023811340332031
"$w=32$, $d=5$",16.0,0.0063779354095458984
"$w=32$, $d=5$",18.0,0.012028217315673828
"$w=32$, $d=5$",17.0,0.010313987731933594
"$w=32$, $d=5$",17.0,0.0075740814208984375
"$w=32$, $d=5$",18.0,0.00612187385559082
"$w=32$, $d=5$",15.0,0.004658222198486328
"$w=32$, $d=5$",15.0,0.007357120513916016
"$w=32$, $d=5$",18.0,0.006330013275146484
"$w=32$, $d=5$",18.0,0.00693511962890625
"$w=32$, $d=5$",16.0,0.005798816680908203
"$w=32$, $d=5$",19.0,0.010030031204223633
"$w=32$, $d=5$",20.0,0.008131980895996094
"$w=32$, $d=5$",17.0,0.005975008010864258
"$w=32$, $d=5$",20.0,0.008057117462158203
"$w=32$, $d=5$",16.0,0.005825042724609375
"$w=32$, $d=5$",13.0,0.004043102264404297
"$w=32$, $d=5$",16.0,0.0059719085693359375
"$w=32$, $d=5$",18.0,0.005317211151123047
"$w=32$, $d=5$",12.0,0.007846832275390625
"$w=32$, $d=5$",14.0,0.00707697868347168
"$w=32$, $d=5$",17.0,0.006563901901245117
"$w=32$, $d=5$",15.0,0.0044329166412353516
"$w=32$, $d=5$",15.0,0.004477262496948242
"$w=32$, $d=5$",16.0,0.004911184310913086
"$w=32$, $d=5$",16.0,0.0047528743743896484
"$w=32$, $d=5$",16.0,0.008396148681640625
"$w=32$, $d=5$",11.0,0.003286123275756836
"$w=32$, $d=5$",12.0,0.004374980926513672
"$w=32$, $d=5$",15.0,0.004558086395263672
"$w=32$, $d=5$",15.0,0.009370088577270508
"$w=32$, $d=5$",18.0,0.006783008575439453
"$w=32$, $d=5$",17.0,0.006615161895751953
"$w=32$, $d=5$",17.0,0.005090951919555664
"$w=32$, $d=5$",15.0,0.00656890869140625
"$w=32$, $d=5$",18.0,0.007193088531494141
