method,board,time,moves,beam_width
w32d5,94,0.3224720954895019,15.0,4
w32d5,95,0.2258307933807373,13.0,4
w32d5,96,0.3053610324859619,16.0,4
w32d5,97,0.1552069187164306,12.0,4
w32d5,98,0.3416681289672851,17.0,4
w32d5,99,0.3515307903289795,17.0,4
w32d5,0,0.5652010440826416,15.0,8
w32d5,1,0.6408820152282715,19.0,8
w32d5,2,0.5678730010986328,15.0,8
w32d5,3,0.4968318939208984,14.0,8
w32d5,4,0.3852651119232178,13.0,8
w32d5,5,0.497629165649414,14.0,8
w32d5,6,0.5396809577941895,14.0,8
w32d5,7,0.6179459095001221,15.0,8
w32d5,8,0.4605071544647217,14.0,8
w32d5,9,0.4505300521850586,13.0,8
w32d5,10,0.9513850212097168,19.0,8
w32d5,11,0.4070849418640136,11.0,8
w32d5,12,0.7115859985351562,16.0,8
w32d5,13,0.8310031890869141,18.0,8
w32d5,14,0.7057521343231201,16.0,8
w32d5,15,0.3670990467071533,12.0,8
w32d5,16,0.4806840419769287,13.0,8
w32d5,17,0.5409960746765137,14.0,8
w32d5,18,0.5110318660736084,13.0,8
w32d5,19,0.9269912242889404,17.0,8
w32d5,20,0.48573899269104,14.0,8
w32d5,21,0.443389892578125,13.0,8
w32d5,22,0.6418600082397461,17.0,8
w32d5,23,0.4314980506896972,15.0,8
w32d5,24,0.5383737087249756,15.0,8
w32d5,25,0.509411096572876,16.0,8
w32d5,26,0.5520620346069336,14.0,8
w32d5,27,0.5282995700836182,14.0,8
w32d5,28,0.5312938690185547,15.0,8
w32d5,29,0.5476517677307129,14.0,8
w32d5,30,0.2448487281799316,10.0,8
w32d5,31,0.5555992126464844,13.0,8
w32d5,32,0.8716299533843994,19.0,8
w32d5,33,0.4393270015716553,14.0,8
w32d5,34,0.7719447612762451,17.0,8
w32d5,35,0.5632567405700684,15.0,8
w32d5,36,0.427217960357666,14.0,8
w32d5,37,0.7945652008056641,19.0,8
w32d5,38,0.4109561443328857,12.0,8
w32d5,39,0.5203309059143066,14.0,8
w32d5,40,0.5387561321258545,15.0,8
w32d5,41,0.367089033126831,12.0,8
w32d5,42,0.3873848915100097,12.0,8
w32d5,43,0.5141599178314209,14.0,8
w32d5,44,0.4236030578613281,14.0,8
w32d5,45,0.548123836517334,15.0,8
w32d5,46,0.489609956741333,14.0,8
w32d5,47,0.6911983489990234,18.0,8
w32d5,48,0.5169401168823242,15.0,8
w32d5,49,0.5581190586090088,15.0,8
w32d5,50,0.4924700260162353,14.0,8
w32d5,51,0.558096170425415,15.0,8
w32d5,52,0.4755070209503174,16.0,8
w32d5,53,0.4983649253845215,14.0,8
w32d5,54,0.6849968433380127,17.0,8
w32d5,55,0.6555800437927246,16.0,8
w32d5,56,0.7717769145965576,18.0,8
w32d5,57,0.6669039726257324,16.0,8
w32d5,58,0.3779871463775635,13.0,8
w32d5,59,0.392770767211914,13.0,8
w32d5,60,0.4961180686950683,14.0,8
w32d5,61,0.666172981262207,17.0,8
w32d5,62,0.3857960700988769,13.0,8
w32d5,63,0.6074497699737549,14.0,8
w32d5,64,0.6956117153167725,17.0,8
w32d5,65,0.8241710662841797,19.0,8
w32d5,66,0.3437952995300293,13.0,8
w32d5,67,0.5834131240844727,16.0,8
w32d5,68,0.4920389652252197,12.0,8
w32d5,69,0.4548959732055664,14.0,8
w32d5,70,0.6333980560302734,16.0,8
w32d5,71,0.636361837387085,15.0,8
w32d5,72,0.6107470989227295,16.0,8
w32d5,73,0.417212963104248,14.0,8
w32d5,74,0.6017131805419922,17.0,8
w32d5,75,0.5353009700775146,14.0,8
w32d5,76,0.5948669910430908,15.0,8
w32d5,77,0.5403580665588379,15.0,8
w32d5,78,0.5088510513305664,14.0,8
w32d5,79,0.4649040699005127,13.0,8
w32d5,80,0.4355819225311279,13.0,8
w32d5,81,0.5600509643554688,14.0,8
w32d5,82,0.4619348049163818,14.0,8
w32d5,83,0.5152242183685303,15.0,8
w32d5,84,0.5345888137817383,15.0,8
w32d5,85,0.3929610252380371,13.0,8
w32d5,86,0.4791221618652344,13.0,8
w32d5,87,0.6841249465942383,18.0,8
w32d5,88,0.5434417724609375,15.0,8
w32d5,89,0.4241218566894531,13.0,8
w32d5,90,0.6741371154785156,16.0,8
w32d5,91,0.6560361385345459,18.0,8
w32d5,92,0.4057149887084961,13.0,8
w32d5,93,0.5739390850067139,15.0,8
w32d5,94,0.6094589233398438,15.0,8
w32d5,95,0.3995039463043213,12.0,8
w32d5,96,0.600182056427002,16.0,8
w32d5,97,0.2710068225860595,12.0,8
w32d5,98,0.6700780391693115,17.0,8
w32d5,99,0.7023870944976807,17.0,8
w32d5,0,1.157214879989624,15.0,16
w32d5,1,0.7978916168212891,13.0,16
w32d5,2,0.9194657802581788,14.0,16
w32d5,3,1.0109708309173584,14.0,16
w32d5,4,0.7715339660644531,13.0,16
w32d5,5,1.0072472095489502,14.0,16
w32d5,6,1.101609230041504,14.0,16
w32d5,7,1.2942137718200684,15.0,16
w32d5,8,0.9940099716186525,14.0,16
w32d5,9,0.9022693634033204,13.0,16
w32d5,10,1.8781418800354004,19.0,16
w32d5,11,0.8518919944763184,11.0,16
w32d5,12,1.3863046169281006,16.0,16
w32d5,13,1.5581059455871582,17.0,16
w32d5,14,1.411489963531494,16.0,16
w32d5,15,0.657782793045044,11.0,16
w32d5,16,0.9296340942382812,13.0,16
w32d5,17,1.1040849685668943,14.0,16
w32d5,18,1.1980721950531006,13.0,16
w32d5,19,1.7691426277160645,17.0,16
w32d5,20,0.9573419094085692,14.0,16
w32d5,21,0.8863518238067627,13.0,16
w32d5,22,1.2618889808654783,17.0,16
w32d5,23,0.8394098281860352,15.0,16
w32d5,24,1.1271958351135254,15.0,16
w32d5,25,1.0335369110107422,16.0,16
w32d5,26,1.115286111831665,14.0,16
w32d5,27,1.0700831413269043,14.0,16
w32d5,28,1.0982651710510254,15.0,16
w32d5,29,1.102735996246338,14.0,16
w32d5,30,0.513981819152832,10.0,16
w32d5,31,1.103180170059204,13.0,16
w32d5,32,1.7236359119415283,19.0,16
w32d5,33,0.8564958572387695,14.0,16
w32d5,34,1.398803949356079,17.0,16
w32d5,35,1.148223876953125,15.0,16
w32d5,36,0.8505568504333496,14.0,16
w32d5,37,1.6006746292114258,19.0,16
w32d5,38,0.8323829174041748,12.0,16
w32d5,39,0.8737621307373047,12.0,16
w32d5,40,1.0491602420806885,14.0,16
w32d5,41,0.7672889232635498,12.0,16
w32d5,42,0.7779970169067383,12.0,16
w32d5,43,1.0619971752166748,14.0,16
w32d5,44,0.9156649112701416,14.0,16
w32d5,45,1.002466917037964,14.0,16
w32d5,46,0.9976730346679688,14.0,16
w32d5,47,1.2497329711914062,16.0,16
w32d5,48,1.0993871688842771,15.0,16
w32d5,49,1.1374058723449707,15.0,16
w32d5,50,0.9977970123291016,14.0,16
w32d5,51,1.1201837062835691,15.0,16
w32d5,52,0.8319799900054932,13.0,16
w32d5,53,1.0235002040863037,15.0,16
w32d5,54,1.5026960372924805,17.0,16
w32d5,55,1.3207991123199463,16.0,16
w32d5,56,1.4964678287506104,18.0,16
w32d5,57,1.3186328411102295,16.0,16
w32d5,58,0.7606759071350098,13.0,16
w32d5,59,0.800421953201294,13.0,16
w32d5,60,0.909954071044922,13.0,16
w32d5,61,1.4020521640777588,17.0,16
w32d5,62,0.7644259929656982,13.0,16
w32d5,63,1.1988019943237305,14.0,16
w32d5,64,1.334857940673828,16.0,16
w32d5,65,1.469245195388794,17.0,16
w32d5,66,0.6898102760314941,13.0,16
w32d5,67,0.993170976638794,14.0,16
w32d5,68,0.9311559200286864,12.0,16
w32d5,69,0.9267208576202391,14.0,16
w32d5,70,1.2233638763427734,16.0,16
w32d5,71,1.29115891456604,15.0,16
w32d5,72,1.265101194381714,16.0,16
w32d5,73,0.8460719585418701,14.0,16
w32d5,74,1.2061009407043457,17.0,16
w32d5,75,1.0602350234985352,14.0,16
w32d5,76,1.2417352199554443,15.0,16
w32d5,77,1.065446138381958,15.0,16
w32d5,78,1.0381288528442385,14.0,16
w32d5,79,0.9026145935058594,13.0,16
w32d5,80,0.8237881660461426,13.0,16
w32d5,81,1.0852746963500977,14.0,16
w32d5,82,0.9229090213775636,14.0,16
w32d5,83,1.0531628131866455,15.0,16
w32d5,84,1.080122947692871,15.0,16
w32d5,85,0.776386022567749,13.0,16
w32d5,86,0.9715440273284912,13.0,16
w32d5,87,1.397697925567627,18.0,16
w32d5,88,1.0690760612487793,15.0,16
w32d5,89,0.813370943069458,12.0,16
w32d5,90,1.2980129718780518,16.0,16
w32d5,91,1.382511854171753,18.0,16
w32d5,92,0.8350038528442383,13.0,16
w32d5,93,1.1674911975860596,15.0,16
w32d5,94,1.2379639148712158,15.0,16
w32d5,95,0.8150138854980469,12.0,16
w32d5,96,0.962144136428833,14.0,16
w32d5,97,0.4855082035064697,11.0,16
w32d5,98,1.3616015911102295,17.0,16
w32d5,99,1.4000401496887207,17.0,16
w32d5,0,2.2185490131378174,15.0,32
w32d5,1,1.6360299587249756,13.0,32
w32d5,2,1.866816997528076,14.0,32
w32d5,3,2.034472942352295,14.0,32
w32d5,4,1.535926103591919,13.0,32
w32d5,5,1.9863176345825195,14.0,32
w32d5,6,2.140906810760498,14.0,32
w32d5,7,2.462027072906494,14.0,32
w32d5,8,1.6540522575378418,14.0,32
w32d5,9,1.5916430950164795,12.0,32
w32d5,10,3.706799745559693,19.0,32
w32d5,11,1.5595500469207764,11.0,32
w32d5,12,2.7797040939331055,16.0,32
w32d5,13,3.193140983581543,17.0,32
w32d5,14,2.840162992477417,16.0,32
w32d5,15,1.3447458744049072,11.0,32
w32d5,16,1.7942938804626465,13.0,32
w32d5,17,2.128190279006958,14.0,32
w32d5,18,1.982300043106079,13.0,32
w32d5,19,3.4923152923583984,17.0,32
w32d5,20,1.9141051769256592,14.0,32
w32d5,21,1.726167917251587,13.0,32
w32d5,22,2.567950963973999,17.0,32
w32d5,23,1.673516035079956,15.0,32
w32d5,24,2.197719097137451,15.0,32
w32d5,25,1.8879759311676023,15.0,32
w32d5,26,2.1776278018951416,14.0,32
w32d5,27,2.1716368198394775,15.0,32
w32d5,28,2.079665184020996,15.0,32
w32d5,29,2.205014228820801,14.0,32
w32d5,30,0.9738759994506836,10.0,32
w32d5,31,2.182324171066284,13.0,32
w32d5,32,3.4156618118286133,19.0,32
w32d5,33,1.764614820480347,14.0,32
w32d5,34,2.769723892211914,17.0,32
w32d5,35,2.269157886505127,15.0,32
w32d5,36,1.6913089752197266,14.0,32
w32d5,37,3.203707218170166,19.0,32
w32d5,38,1.647218942642212,12.0,32
w32d5,39,1.742743968963623,12.0,32
w32d5,40,1.9597082138061523,14.0,32
w32d5,41,1.5011579990386963,12.0,32
w32d5,42,1.5659997463226318,12.0,32
w32d5,43,2.095052719116211,14.0,32
w32d5,44,1.6825218200683594,14.0,32
w32d5,45,2.133673906326294,14.0,32
w32d5,46,1.9792261123657229,14.0,32
w32d5,47,2.5019471645355225,16.0,32
w32d5,48,2.032353639602661,14.0,32
w32d5,49,1.914438009262085,13.0,32
w32d5,50,1.9158720970153809,14.0,32
w32d5,51,2.246751070022583,15.0,32
w32d5,52,1.6874878406524658,13.0,32
w32d5,53,2.0078511238098145,14.0,32
w32d5,54,2.855825185775757,17.0,32
w32d5,55,2.6383402347564697,16.0,32
w32d5,56,3.0480430126190186,18.0,32
w32d5,57,2.6461119651794434,16.0,32
w32d5,58,1.489128828048706,13.0,32
w32d5,59,1.61719012260437,13.0,32
w32d5,60,1.7760961055755615,13.0,32
w32d5,61,2.6633191108703613,17.0,32
w32d5,62,1.5560319423675537,13.0,32
w32d5,63,2.396388053894043,14.0,32
w32d5,64,2.6403677463531494,16.0,32
w32d5,65,2.7512688636779785,16.0,32
w32d5,66,1.3896193504333496,13.0,32
w32d5,67,1.9500391483306885,14.0,32
w32d5,68,1.8943428993225095,12.0,32
w32d5,69,1.8258349895477295,14.0,32
w32d5,70,2.4860451221466064,16.0,32
w32d5,71,2.4733119010925293,14.0,32
w32d5,72,2.5986649990081787,16.0,32
w32d5,73,1.694493055343628,14.0,32
w32d5,74,2.406534194946289,17.0,32
w32d5,75,2.053964614868164,14.0,32
w32d5,76,2.3448047637939453,15.0,32
w32d5,77,2.2169580459594727,15.0,32
w32d5,78,2.030425786972046,14.0,32
w32d5,79,1.6555609703063965,13.0,32
w32d5,80,1.7404541969299316,13.0,32
w32d5,81,2.154102087020874,14.0,32
w32d5,82,1.794581174850464,14.0,32
w32d5,83,2.067816972732544,15.0,32
w32d5,84,2.192694187164306,15.0,32
w32d5,85,1.5750408172607422,13.0,32
w32d5,86,1.973743200302124,13.0,32
w32d5,87,2.905025005340576,18.0,32
w32d5,88,2.1861391067504883,15.0,32
w32d5,89,1.601118087768555,12.0,32
w32d5,90,2.6695680618286133,16.0,32
w32d5,91,2.4143340587615967,17.0,32
w32d5,92,1.65224289894104,13.0,32
w32d5,93,2.331429958343506,15.0,32
w32d5,94,2.4330549240112305,15.0,32
w32d5,95,1.6458699703216553,12.0,32
w32d5,96,1.8765320777893064,13.0,32
w32d5,97,0.9198729991912842,11.0,32
w32d5,98,2.0410869121551514,13.0,32
w32d5,99,2.8511722087860107,18.0,32
w32d5,0,4.036059856414795,15.0,64
w32d5,1,2.9347240924835205,13.0,64
w32d5,2,3.847087144851685,15.0,64
w32d5,3,3.755923986434937,14.0,64
w32d5,4,2.7250499725341797,13.0,64
w32d5,5,3.77363920211792,14.0,64
w32d5,6,4.012403964996338,14.0,64
w32d5,7,4.549498796463013,14.0,64
w32d5,8,3.072535991668701,14.0,64
w32d5,9,2.9020307064056396,12.0,64
w32d5,10,5.830681085586548,17.0,64
w32d5,11,2.8128130435943604,11.0,64
w32d5,12,5.233630895614624,16.0,64
w32d5,13,6.066557168960571,17.0,64
w32d5,14,5.441259860992432,16.0,64
w32d5,15,2.332422971725464,11.0,64
w32d5,16,3.3449621200561523,13.0,64
w32d5,17,3.896559000015259,14.0,64
w32d5,18,3.5932469367980957,13.0,64
w32d5,19,6.627285003662109,17.0,64
w32d5,20,3.4806416034698486,14.0,64
w32d5,21,3.184546709060669,13.0,64
w32d5,22,4.994841814041138,17.0,64
w32d5,23,3.075990915298462,15.0,64
w32d5,24,3.71665096282959,14.0,64
w32d5,25,3.4859588146209717,15.0,64
w32d5,26,4.18306303024292,14.0,64
w32d5,27,4.028450012207031,15.0,64
w32d5,28,3.9073216915130615,15.0,64
w32d5,29,4.093221187591553,14.0,64
w32d5,30,1.8166258335113523,10.0,64
w32d5,31,4.062229871749878,13.0,64
w32d5,32,6.527016878128052,19.0,64
w32d5,33,3.215944290161133,14.0,64
w32d5,34,5.304035902023315,17.0,64
w32d5,35,4.223766088485718,15.0,64
w32d5,36,3.1019599437713623,14.0,64
w32d5,37,5.68745493888855,16.0,64
w32d5,38,3.0358707904815674,12.0,64
w32d5,39,3.2432732582092285,12.0,64
w32d5,40,3.6370749473571777,14.0,64
w32d5,41,2.675615072250366,12.0,64
w32d5,42,2.7624850273132324,12.0,64
w32d5,43,3.909342050552368,14.0,64
w32d5,44,3.0598111152648926,14.0,64
w32d5,45,3.930994987487793,14.0,64
w32d5,46,3.6087067127227783,13.0,64
w32d5,47,4.767077922821045,16.0,64
w32d5,48,3.795494318008423,14.0,64
w32d5,49,3.4287269115448,13.0,64
w32d5,50,3.5879061222076416,14.0,64
w32d5,51,4.365208148956299,16.0,64
w32d5,52,3.144257068634033,13.0,64
w32d5,53,3.77581787109375,14.0,64
w32d5,54,5.414201974868774,17.0,64
w32d5,55,5.008268117904663,16.0,64
w32d5,56,5.191328048706055,16.0,64
w32d5,57,4.877241134643555,16.0,64
w32d5,58,2.8115639686584473,13.0,64
w32d5,59,2.9738259315490723,13.0,64
w32d5,60,3.20444917678833,13.0,64
w32d5,61,5.088996171951294,17.0,64
w32d5,62,2.809669017791748,13.0,64
w32d5,63,4.541814088821411,14.0,64
w32d5,64,4.850556135177612,16.0,64
w32d5,65,5.107403039932251,16.0,64
w32d5,66,2.504753351211548,13.0,64
w32d5,67,3.6603212356567383,14.0,64
w32d5,68,3.5768439769744873,12.0,64
w32d5,69,3.350594997406006,14.0,64
w32d5,70,4.651000022888184,16.0,64
w32d5,71,4.738892078399658,14.0,64
w32d5,72,4.897447824478149,16.0,64
w32d5,73,3.140639066696167,14.0,64
w32d5,74,4.5104968547821045,17.0,64
w32d5,75,3.1986730098724365,13.0,64
w32d5,76,4.436885118484497,15.0,64
w32d5,77,3.918524980545044,15.0,64
w32d5,78,3.8263559341430664,14.0,64
w32d5,79,3.0097241401672363,13.0,64
w32d5,80,2.955876111984253,13.0,64
w32d5,81,4.06928277015686,14.0,64
w32d5,82,3.2450098991394043,13.0,64
w32d5,83,3.890172004699707,15.0,64
w32d5,84,4.032700777053833,15.0,64
w32d5,85,2.891993999481201,13.0,64
w32d5,86,3.668253183364868,13.0,64
w32d5,87,5.49123215675354,18.0,64
w32d5,88,4.107445001602173,15.0,64
w32d5,89,2.8433868885040283,12.0,64
w32d5,90,4.2773401737213135,15.0,64
w32d5,91,4.577733039855957,17.0,64
w32d5,92,3.134949207305908,13.0,64
w32d5,93,4.462841987609863,15.0,64
w32d5,94,4.575707197189331,15.0,64
w32d5,95,3.0107510089874268,12.0,64
w32d5,96,3.5092830657958984,13.0,64
w32d5,97,1.677022933959961,11.0,64
w32d5,98,3.818369150161743,13.0,64
w32d5,99,5.0608110427856445,17.0,64
w32d5,0,7.62580680847168,15.0,128
w32d5,1,5.736943006515503,13.0,128
w32d5,2,6.092283010482788,12.0,128
w32d5,3,7.3612961769104,14.0,128
w32d5,4,5.252273797988892,13.0,128
w32d5,5,7.008534908294678,14.0,128
w32d5,6,7.673742055892944,14.0,128
w32d5,7,8.377979040145874,14.0,128
w32d5,8,5.7499470710754395,14.0,128
w32d5,9,5.525808811187744,12.0,128
w32d5,10,11.442342281341553,17.0,128
w32d5,11,5.314505100250244,11.0,128
w32d5,12,9.812137842178345,15.0,128
w32d5,13,11.569761037826538,17.0,128
w32d5,14,9.928015232086182,15.0,128
w32d5,15,4.444540977478027,11.0,128
w32d5,16,6.530689001083374,13.0,128
w32d5,17,7.508514642715454,14.0,128
w32d5,18,6.836803197860718,13.0,128
w32d5,19,10.149252891540527,15.0,128
w32d5,20,6.361276865005493,13.0,128
w32d5,21,6.172091960906982,13.0,128
w32d5,22,8.084720849990845,15.0,128
w32d5,23,5.949173927307129,15.0,128
w32d5,24,7.2242491245269775,14.0,128
w32d5,25,6.760934114456177,15.0,128
w32d5,26,7.846524000167847,14.0,128
w32d5,27,7.679198980331421,15.0,128
w32d5,28,7.589736938476563,14.0,128
w32d5,29,8.03182315826416,14.0,128
w32d5,30,3.5601229667663574,10.0,128
w32d5,31,7.433565855026245,14.0,128
w32d5,32,12.58053207397461,19.0,128
w32d5,33,6.111497163772583,14.0,128
w32d5,34,10.196846961975098,16.0,128
w32d5,35,8.226423978805542,15.0,128
w32d5,36,5.884185075759888,14.0,128
w32d5,37,11.6498601436615,18.0,128
w32d5,38,5.627076864242554,12.0,128
w32d5,39,6.20653223991394,12.0,128
w32d5,40,7.028265953063965,14.0,128
w32d5,41,5.138577938079834,12.0,128
w32d5,42,5.200077056884766,12.0,128
w32d5,43,7.295654773712158,14.0,128
w32d5,44,5.878842115402222,14.0,128
w32d5,45,7.2250590324401855,14.0,128
w32d5,46,6.789794921875,13.0,128
w32d5,47,9.367460250854492,16.0,128
w32d5,48,7.129364013671875,14.0,128
w32d5,49,6.585823059082031,13.0,128
w32d5,50,6.731255054473877,14.0,128
w32d5,51,8.326076030731201,15.0,128
w32d5,52,5.830379009246826,13.0,128
w32d5,53,7.238073110580444,14.0,128
w32d5,54,10.32204294204712,17.0,128
w32d5,55,9.716150999069214,16.0,128
w32d5,56,9.857051849365234,16.0,128
w32d5,57,9.662518978118896,16.0,128
w32d5,58,5.366617918014526,13.0,128
w32d5,59,5.797791004180908,13.0,128
w32d5,60,6.128124713897705,13.0,128
w32d5,61,9.005321025848389,16.0,128
w32d5,62,5.344941854476929,13.0,128
w32d5,63,8.72519326210022,14.0,128
w32d5,64,9.248611211776732,16.0,128
w32d5,65,10.370590925216677,16.0,128
w32d5,66,4.767352819442749,13.0,128
w32d5,67,7.019428968429565,14.0,128
w32d5,68,6.636685132980347,12.0,128
w32d5,69,6.40630578994751,14.0,128
w32d5,70,8.959455013275146,16.0,128
w32d5,71,9.11384892463684,14.0,128
w32d5,72,9.160476922988892,16.0,128
w32d5,73,5.993606805801392,14.0,128
w32d5,74,8.603264093399048,17.0,128
w32d5,75,6.173885822296143,13.0,128
w32d5,76,8.5941641330719,15.0,128
w32d5,77,7.625495910644531,15.0,128
w32d5,78,7.308544158935547,14.0,128
w32d5,79,5.646033048629761,13.0,128
w32d5,80,5.574978828430176,13.0,128
w32d5,81,7.7536461353302,14.0,128
w32d5,82,6.246023893356323,13.0,128
w32d5,83,7.710428237915039,15.0,128
w32d5,84,7.5904860496521,15.0,128
w32d5,85,5.560381174087524,13.0,128
w32d5,86,7.156940221786499,13.0,128
w32d5,87,9.561257123947144,17.0,128
w32d5,88,7.209787130355835,14.0,128
w32d5,89,5.470005035400391,12.0,128
w32d5,90,8.339842796325684,15.0,128
w32d5,91,9.158439874649048,18.0,128
w32d5,92,5.968544960021973,13.0,128
w32d5,93,8.545317888259888,15.0,128
w32d5,94,8.92877984046936,15.0,128
w32d5,95,5.75240683555603,12.0,128
w32d5,96,6.537907123565674,13.0,128
w32d5,97,3.2457709312438965,11.0,128
w32d5,98,7.483800888061523,13.0,128
w32d5,99,9.761648178100586,17.0,128
w32d5,0,15.713519811630247,15.0,256
w32d5,1,12.07361888885498,13.0,256
w32d5,2,12.622069120407104,12.0,256
w32d5,3,14.775898694992064,14.0,256
w32d5,4,10.012333869934082,13.0,256
w32d5,5,14.556370973587036,14.0,256
w32d5,6,15.495120286941528,14.0,256
w32d5,7,16.707058906555176,14.0,256
w32d5,8,11.663026094436646,14.0,256
w32d5,9,11.232094049453735,12.0,256
w32d5,10,19.877218008041385,15.0,256
w32d5,11,10.651871919631958,11.0,256
w32d5,12,17.392024040222168,14.0,256
w32d5,13,23.92447781562805,17.0,256
w32d5,14,20.610432863235474,15.0,256
w32d5,15,9.322687864303589,11.0,256
w32d5,16,13.112181901931764,13.0,256
w32d5,17,14.89308786392212,14.0,256
w32d5,18,13.730302095413208,12.0,256
w32d5,19,21.13921880722046,15.0,256
w32d5,20,12.544425964355469,13.0,256
w32d5,21,12.860589027404783,13.0,256
w32d5,22,15.801861047744753,15.0,256
w32d5,23,11.591070890426636,14.0,256
w32d5,24,14.366796016693115,14.0,256
w32d5,25,14.028958082199097,15.0,256
w32d5,26,15.74305009841919,14.0,256
w32d5,27,15.820908069610596,15.0,256
w32d5,28,14.864022016525269,14.0,256
w32d5,29,16.475122928619385,14.0,256
w32d5,30,7.09998893737793,10.0,256
w32d5,31,14.92116403579712,14.0,256
w32d5,32,24.427170991897583,17.0,256
w32d5,33,12.47958207130432,14.0,256
w32d5,34,21.66057515144348,17.0,256
w32d5,35,16.814112901687622,15.0,256
w32d5,36,11.916346073150637,14.0,256
w32d5,37,22.94292712211609,18.0,256
w32d5,38,11.7346088886261,12.0,256
w32d5,39,12.003633737564089,12.0,256
w32d5,40,13.98096203804016,14.0,256
w32d5,41,10.44885802268982,11.0,256
w32d5,42,10.23523211479187,11.0,256
w32d5,43,15.55116605758667,14.0,256
w32d5,44,11.11063289642334,13.0,256
w32d5,45,14.252995252609251,14.0,256
w32d5,46,14.122337102890016,13.0,256
w32d5,47,18.709933280944824,16.0,256
w32d5,48,14.463093042373655,14.0,256
w32d5,49,13.709345817565918,13.0,256
w32d5,50,13.28036379814148,14.0,256
w32d5,51,17.074251890182495,16.0,256
w32d5,52,11.779273986816406,13.0,256
w32d5,53,15.211467027664185,14.0,256
w32d5,54,21.205480813980103,17.0,256
w32d5,55,19.017868757247925,16.0,256
w32d5,56,20.27041006088257,16.0,256
w32d5,57,18.74564504623413,16.0,256
w32d5,58,10.829368114471436,13.0,256
w32d5,59,12.094935894012451,13.0,256
w32d5,60,12.21254587173462,13.0,256
w32d5,61,18.146225690841675,16.0,256
w32d5,62,10.547324895858765,13.0,256
w32d5,63,17.53501796722412,14.0,256
w32d5,64,19.742713928222656,16.0,256
w32d5,65,20.829917907714844,16.0,256
w32d5,66,9.944064140319824,13.0,256
w32d5,67,14.59275484085083,14.0,256
w32d5,68,13.674004077911375,12.0,256
w32d5,69,12.74704098701477,14.0,256
w32d5,70,17.29090905189514,15.0,256
w32d5,71,18.203262090682983,14.0,256
w32d5,72,18.216451168060303,16.0,256
w32d5,73,12.0993390083313,14.0,256
w32d5,74,17.491455793380737,17.0,256
w32d5,75,12.902806997299194,13.0,256
w32d5,76,17.122177839279175,15.0,256
w32d5,77,14.870181798934937,14.0,256
w32d5,78,14.850488662719728,14.0,256
w32d5,79,11.857672929763794,13.0,256
w32d5,80,11.562852144241331,13.0,256
w32d5,81,14.925225973129272,14.0,256
w32d5,82,12.667069911956789,13.0,256
w32d5,83,15.103391170501707,15.0,256
w32d5,84,16.383631229400635,14.0,256
w32d5,85,11.5294451713562,13.0,256
w32d5,86,14.280511856079102,13.0,256
w32d5,87,18.86215376853943,17.0,256
w32d5,88,14.85386085510254,14.0,256
w32d5,89,11.132735967636108,12.0,256
w32d5,90,17.559719800949097,15.0,256
w32d5,91,17.470437049865723,16.0,256
w32d5,92,11.4080069065094,12.0,256
w32d5,93,16.237718105316162,14.0,256
w32d5,94,17.843416213989258,15.0,256
w32d5,95,12.17300510406494,12.0,256
w32d5,96,13.025602102279665,13.0,256
w32d5,97,6.361602067947388,11.0,256
w32d5,98,15.157494068145752,13.0,256
w32d5,99,22.173831939697266,18.0,256
w32d5,0,34.03703594207764,15.0,512
w32d5,1,24.7380428314209,13.0,512
w32d5,2,29.23259210586548,12.0,512
w32d5,3,35.02720904350281,14.0,512
w32d5,4,21.101338148117065,13.0,512
w32d5,5,26.90536594390869,13.0,512
w32d5,6,31.06084370613098,14.0,512
w32d5,7,32.33440804481506,14.0,512
w32d5,8,23.865696907043457,14.0,512
w32d5,9,21.837986946105957,12.0,512
w32d5,10,40.64658713340759,15.0,512
w32d5,11,21.938437938690186,11.0,512
w32d5,12,33.84123921394348,14.0,512
w32d5,13,45.53374910354614,17.0,512
w32d5,14,40.17656898498535,15.0,512
w32d5,15,18.732388019561768,11.0,512
w32d5,16,25.202302932739254,13.0,512
w32d5,17,31.360849142074585,14.0,512
w32d5,18,27.99164390563965,12.0,512
w32d5,19,41.27987504005432,15.0,512
w32d5,20,26.235639095306396,13.0,512
w32d5,21,25.05166602134705,13.0,512
w32d5,22,33.92179489135742,15.0,512
w32d5,23,22.649867057800293,14.0,512
w32d5,24,29.147151947021484,14.0,512
w32d5,25,28.359382152557373,15.0,512
w32d5,26,32.237143993377686,14.0,512
w32d5,27,29.97084331512451,15.0,512
w32d5,28,30.98026418685913,14.0,512
w32d5,29,31.07272887229919,14.0,512
w32d5,30,15.089492082595823,10.0,512
w32d5,31,28.955302953720093,14.0,512
w32d5,32,46.23353886604309,17.0,512
w32d5,33,24.64895009994507,14.0,512
w32d5,34,40.12921118736267,17.0,512
w32d5,35,34.117892026901245,15.0,512
w32d5,36,24.16038489341736,14.0,512
w32d5,37,47.00152087211609,18.0,512
w32d5,38,22.482349157333378,12.0,512
w32d5,39,24.938684940338135,12.0,512
w32d5,40,28.31359314918518,14.0,512
w32d5,41,24.051835298538208,11.0,512
w32d5,42,21.37776780128479,11.0,512
w32d5,43,30.433249950408936,13.0,512
w32d5,44,24.643457889556885,13.0,512
w32d5,45,28.51440191268921,14.0,512
w32d5,46,26.452788829803467,13.0,512
