method,board,time,moves
w32d5,37,28.403589248657227,16
w32d5,38,0.0074639320373535,16
w32d5,38,0.054682970046997,15
w32d5,38,0.1450917720794677,14
w32d5,38,0.2889728546142578,13
w32d5,38,0.473179817199707,12
w32d5,39,0.0080950260162353,19
w32d5,39,0.0136740207672119,14
w32d5,39,0.0457408428192138,13
w32d5,39,1.2055718898773191,12
w32d5,40,0.0077998638153076,18
w32d5,40,0.06687593460083,17
w32d5,40,0.0737550258636474,16
w32d5,40,1.365670919418335,15
w32d5,40,2.737147092819214,14
w32d5,41,0.0091829299926757,18
w32d5,41,0.0177738666534423,17
w32d5,41,0.0341248512268066,16
w32d5,41,0.0411758422851562,14
w32d5,41,0.0628747940063476,13
w32d5,41,0.807945966720581,11
w32d5,42,0.0126609802246093,18
w32d5,42,0.02410888671875,17
w32d5,42,0.0698699951171875,16
w32d5,42,0.088202953338623,15
w32d5,42,0.2224540710449218,13
w32d5,42,1.776352882385254,12
w32d5,43,0.0094389915466308,17
w32d5,43,0.0537929534912109,16
w32d5,43,0.1813099384307861,14
w32d5,43,57.60533785820007,13
w32d5,44,0.0079398155212402,15
w32d5,44,0.0899889469146728,13
w32d5,45,0.0117380619049072,18
w32d5,45,0.021514892578125,17
w32d5,45,0.0631649494171142,16
w32d5,45,1.3291258811950684,15
w32d5,45,1.5163488388061523,14
w32d5,46,0.0088787078857421,17
w32d5,46,0.0370118618011474,16
w32d5,46,0.0714607238769531,14
w32d5,46,4.064360857009888,13
w32d5,47,0.0089931488037109,18
w32d5,47,0.2075531482696533,17
w32d5,47,0.6891789436340332,16
w32d5,47,13.142992973327637,15
w32d5,47,47.634819984436035,14
w32d5,48,0.0083611011505126,17
w32d5,48,0.0668239593505859,16
w32d5,48,0.0893580913543701,15
w32d5,48,5.988401889801025,14
w32d5,49,0.010462999343872,18
w32d5,49,0.0256280899047851,17
w32d5,49,0.0396862030029296,15
w32d5,49,0.1674051284790039,14
w32d5,49,0.4788932800292969,13
w32d5,49,13.100799083709717,12
w32d5,50,0.0093450546264648,19
w32d5,50,0.0342118740081787,18
w32d5,50,0.0580470561981201,17
w32d5,50,0.262017011642456,16
w32d5,50,0.9809789657592772,15
w32d5,50,15.382705926895142,14
w32d5,51,0.0117030143737792,22
w32d5,51,0.0187971591949462,18
w32d5,51,0.4560761451721191,17
w32d5,51,0.7463099956512451,16
w32d5,51,14.632263898849487,15
w32d5,52,0.0067908763885498,16
w32d5,52,0.0340609550476074,15
w32d5,52,0.6632709503173828,14
w32d5,52,24.626437187194824,13
w32d5,53,0.0114428997039794,21
w32d5,53,0.0193920135498046,19
w32d5,53,0.0429999828338623,17
w32d5,53,0.1603069305419922,16
w32d5,53,1.5788071155548096,15
w32d5,54,0.0100049972534179,21
w32d5,54,0.0267901420593261,20
w32d5,54,0.0792059898376464,18
w32d5,54,2.9262750148773193,16
w32d5,55,0.0100758075714111,22
w32d5,55,0.0190761089324951,20
w32d5,55,0.0474219322204589,19
w32d5,55,0.0987899303436279,18
w32d5,55,0.6888320446014404,17
w32d5,55,7.070213079452515,16
w32d5,56,0.0107438564300537,22
w32d5,56,0.0297679901123046,21
w32d5,56,0.0673789978027343,19
w32d5,56,0.5628161430358887,18
w32d5,56,5.83280611038208,17
w32d5,56,7.094804048538208,16
w32d5,57,0.009706974029541,20
w32d5,57,0.0266628265380859,18
w32d5,57,0.0559790134429931,17
w32d5,57,7.8324737548828125,16
w32d5,58,0.0080499649047851,17
w32d5,58,0.0242078304290771,16
