Method,Moves,Time
Random,29.0,0.0007300376892089844
Random,26.0,0.0006220340728759766
Random,26.0,0.0006399154663085938
Random,24.0,0.0005729198455810547
Random,28.0,0.000682830810546875
Random,31.0,0.0007500648498535156
Random,32.0,0.0007879734039306641
Random,30.0,0.0007348060607910156
Random,21.0,0.0005331039428710938
Random,28.0,0.0006859302520751953
Random,30.0,0.0007369518280029297
Random,23.0,0.0005998611450195312
Random,26.0,0.0006191730499267578
Random,22.0,0.0005710124969482422
Random,26.0,0.0006809234619140625
Random,31.0,0.0007469654083251953
Random,25.0,0.000614166259765625
Random,30.0,0.0007388591766357422
Random,34.0,0.0008218288421630859
Random,30.0,0.0007762908935546875
Random,27.0,0.0006730556488037109
Random,28.0,0.0006818771362304688
Random,20.0,0.0005018711090087891
Random,33.0,0.0008227825164794922
Random,24.0,0.0006091594696044922
Random,27.0,0.0006647109985351562
Random,23.0,0.000576019287109375
Random,28.0,0.0007138252258300781
Random,27.0,0.0006580352783203125
Random,30.0,0.0007307529449462891
Random,28.0,0.0007076263427734375
Random,27.0,0.0006611347198486328
Random,31.0,0.0007679462432861328
Random,30.0,0.0007321834564208984
Random,38.0,0.001009225845336914
Random,24.0,0.0005729198455810547
Random,28.0,0.0006618499755859375
Random,32.0,0.0008409023284912109
Random,25.0,0.0006420612335205078
Random,26.0,0.0006630420684814453
Random,22.0,0.0005779266357421875
Random,26.0,0.0006542205810546875
Random,25.0,0.0006082057952880859
Random,23.0,0.0005502700805664062
Random,31.0,0.0007569789886474609
Random,32.0,0.0007941722869873047
Random,31.0,0.0007910728454589844
Random,32.0,0.0007741451263427734
Random,30.0,0.0007219314575195312
Random,26.0,0.0006582736968994141
Random,27.0,0.0006740093231201172
Random,31.0,0.0007510185241699219
Random,24.0,0.0006427764892578125
Random,32.0,0.0007658004760742188
Random,26.0,0.0007109642028808594
Random,30.0,0.0008020401000976562
Random,32.0,0.0008261203765869141
Random,27.0,0.0006549358367919922
Random,30.0,0.0007271766662597656
Random,33.0,0.0008141994476318359
Random,32.0,0.0007870197296142578
Random,29.0,0.0007171630859375
Random,35.0,0.0008580684661865234
Random,32.0,0.0007996559143066406
Random,29.0,0.0007789134979248047
Random,23.0,0.00061798095703125
Random,29.0,0.0007359981536865234
Random,24.0,0.0006101131439208984
Random,27.0,0.0006630420684814453
Random,30.0,0.0007429122924804688
Random,26.0,0.0006489753723144531
Random,25.0,0.00061798095703125
Random,29.0,0.0006728172302246094
Random,24.0,0.0007159709930419922
Random,27.0,0.0006902217864990234
Random,27.0,0.0006778240203857422
Random,30.0,0.0007350444793701172
Random,28.0,0.0006728172302246094
Random,28.0,0.0007500648498535156
Random,28.0,0.0007140636444091797
Random,31.0,0.0007491111755371094
Random,26.0,0.0006699562072753906
Random,27.0,0.0006921291351318359
Random,38.0,0.0009610652923583984
Random,29.0,0.0007140636444091797
Random,31.0,0.0007529258728027344
Random,28.0,0.0007059574127197266
Random,29.0,0.0007112026214599609
Random,25.0,0.0006368160247802734
Random,29.0,0.0007050037384033203
Random,23.0,0.0005629062652587891
Random,28.0,0.0008111000061035156
Random,29.0,0.0007092952728271484
Random,25.0,0.0006551742553710938
Random,29.0,0.0007059574127197266
Random,27.0,0.0006477832794189453
Random,32.0,0.0007650852203369141
Random,19.0,0.0004730224609375
Random,28.0,0.0006618499755859375
Random,32.0,0.0007550716400146484
Random,33.0,0.0008289813995361328
Random,32.0,0.0007648468017578125
Random,35.0,0.0008599758148193359
Random,26.0,0.0006158351898193359
Random,27.0,0.0006811618804931641
Random,27.0,0.0006730556488037109
Random,23.0,0.0005748271942138672
Random,27.0,0.0006988048553466797
Random,30.0,0.0007770061492919922
Random,20.0,0.0005140304565429688
Random,27.0,0.0006577968597412109
Random,26.0,0.0006110668182373047
Random,28.0,0.0006890296936035156
Random,33.0,0.0007948875427246094
Random,22.0,0.0005631446838378906
Random,25.0,0.0006101131439208984
Random,33.0,0.0007901191711425781
Random,29.0,0.0007328987121582031
Random,30.0,0.0007090568542480469
Random,30.0,0.0007290840148925781
Random,30.0,0.0007328987121582031
Random,30.0,0.000759124755859375
Random,33.0,0.0007801055908203125
Random,28.0,0.0007450580596923828
Random,31.0,0.0008199214935302734
Random,33.0,0.0008349418640136719
Random,29.0,0.0006861686706542969
Random,24.0,0.0006167888641357422
Random,30.0,0.0007228851318359375
Random,26.0,0.000675201416015625
Random,33.0,0.0008170604705810547
Random,22.0,0.0005779266357421875
Random,33.0,0.0007979869842529297
Random,35.0,0.000823974609375
Random,28.0,0.0006966590881347656
Random,30.0,0.0007328987121582031
Random,29.0,0.0007061958312988281
Random,29.0,0.0007469654083251953
Random,26.0,0.0006489753723144531
Random,23.0,0.0005812644958496094
Random,28.0,0.00067901611328125
Random,35.0,0.0008409023284912109
Random,33.0,0.0008318424224853516
Random,28.0,0.000743865966796875
Random,29.0,0.0007150173187255859
Random,33.0,0.0008301734924316406
Random,29.0,0.0007119178771972656
Random,22.0,0.0005412101745605469
Random,25.0,0.0006918907165527344
Random,32.0,0.0008249282836914062
Random,30.0,0.0007772445678710938
Random,27.0,0.0006620883941650391
Random,27.0,0.0007319450378417969
Random,35.0,0.0008671283721923828
Random,30.0,0.0007538795471191406
Random,30.0,0.0007407665252685547
Random,34.0,0.0008547306060791016
Random,23.0,0.0005548000335693359
Random,37.0,0.000885009765625
Random,31.0,0.0008220672607421875
Random,29.0,0.0007441043853759766
Random,35.0,0.0008709430694580078
Random,32.0,0.0007550716400146484
Random,33.0,0.0008399486541748047
Random,24.0,0.0005791187286376953
Random,26.0,0.0007801055908203125
Random,21.0,0.0005366802215576172
Random,30.0,0.0007290840148925781
Random,29.0,0.0007307529449462891
Random,31.0,0.0008158683776855469
Random,30.0,0.0007722377777099609
Random,28.0,0.0007879734039306641
Random,22.0,0.0005970001220703125
Random,31.0,0.0007989406585693359
Random,29.0,0.0007131099700927734
Random,31.0,0.0007970333099365234
Random,26.0,0.0007202625274658203
Random,36.0,0.0009143352508544922
Random,25.0,0.0005970001220703125
Random,22.0,0.0005507469177246094
Random,23.0,0.0006268024444580078
Random,25.0,0.0006461143493652344
Random,30.0,0.0007181167602539062
Random,24.0,0.0006382465362548828
Random,34.0,0.0008161067962646484
Random,33.0,0.0008425712585449219
Random,30.0,0.0007908344268798828
Random,33.0,0.0008068084716796875
Random,31.0,0.0008051395416259766
Random,30.0,0.0007560253143310547
Random,29.0,0.0007998943328857422
Random,28.0,0.0007398128509521484
Random,29.0,0.000762939453125
Random,26.0,0.0006678104400634766
Random,33.0,0.0008471012115478516
Random,25.0,0.0006461143493652344
Random,30.0,0.0008649826049804688
Random,24.0,0.0006520748138427734
Random,21.0,0.0005967617034912109
Random,30.0,0.0007107257843017578
Random,29.0,0.0006887912750244141
Random,27.0,0.0007333755493164062
Random,32.0,0.0008132457733154297
Random,33.0,0.0008220672607421875
Random,25.0,0.000659942626953125
Random,28.0,0.0007522106170654297
Random,36.0,0.0009398460388183594
Random,28.0,0.0006699562072753906
Random,28.0,0.0007486343383789062
Random,32.0,0.0009369850158691406
Random,26.0,0.0006189346313476562
Random,34.0,0.0009379386901855469
Random,33.0,0.0008628368377685547
Random,27.0,0.0008289813995361328
Random,27.0,0.0007560253143310547
Random,31.0,0.0007619857788085938
Random,28.0,0.0007071495056152344
Random,33.0,0.0008420944213867188
Random,28.0,0.0007421970367431641
Random,28.0,0.0007710456848144531
Random,27.0,0.000659942626953125
Random,26.0,0.0006208419799804688
Random,24.0,0.0006337165832519531
Random,29.0,0.0007860660552978516
Random,29.0,0.0007619857788085938
Random,25.0,0.0007660388946533203
Random,31.0,0.0008230209350585938
Random,32.0,0.0009140968322753906
Random,27.0,0.000698089599609375
Random,25.0,0.00067901611328125
Random,29.0,0.00078582763671875
Random,28.0,0.0008871555328369141
Random,35.0,0.00096893310546875
Random,34.0,0.0009658336639404297
Random,31.0,0.0007648468017578125
Random,28.0,0.0007700920104980469
Random,35.0,0.00096893310546875
Random,27.0,0.0007112026214599609
Random,24.0,0.0006330013275146484
Random,29.0,0.0006940364837646484
Random,37.0,0.0009348392486572266
Random,28.0,0.0006909370422363281
Random,30.0,0.0007450580596923828
Random,28.0,0.0007309913635253906
Random,26.0,0.0006849765777587891
Random,25.0,0.0006940364837646484
Random,28.0,0.0007519721984863281
Random,26.0,0.0006890296936035156
Random,37.0,0.0009160041809082031
Random,30.0,0.0008111000061035156
Random,36.0,0.0009658336639404297
Random,27.0,0.0007388591766357422
Random,32.0,0.0008609294891357422
Random,28.0,0.0007951259613037109
Random,32.0,0.0008308887481689453
Random,37.0,0.0009059906005859375
Random,32.0,0.0007557868957519531
Random,30.0,0.0007960796356201172
Random,34.0,0.0008609294891357422
Random,33.0,0.0009839534759521484
Random,24.0,0.0005738735198974609
Random,25.0,0.0006461143493652344
Random,26.0,0.0007588863372802734
Random,29.0,0.0007131099700927734
Random,34.0,0.0008602142333984375
Random,26.0,0.0007081031799316406
Random,29.0,0.0007870197296142578
Random,22.0,0.0006058216094970703
Random,27.0,0.0008440017700195312
Random,34.0,0.0009260177612304688
Random,31.0,0.0008559226989746094
Random,28.0,0.0007860660552978516
Random,34.0,0.0010218620300292969
Random,31.0,0.0008680820465087891
Random,32.0,0.0008671283721923828
Random,28.0,0.0007202625274658203
Random,31.0,0.0008559226989746094
Random,22.0,0.0006549358367919922
Random,31.0,0.0008718967437744141
Random,31.0,0.0007429122924804688
Random,34.0,0.0008220672607421875
Random,24.0,0.0006289482116699219
Random,32.0,0.0007681846618652344
Random,27.0,0.0006899833679199219
Random,35.0,0.0008387565612792969
Random,25.0,0.00061798095703125
Random,33.0,0.0009069442749023438
Random,27.0,0.0008349418640136719
Random,32.0,0.0007879734039306641
Random,27.0,0.0006959438323974609
Random,22.0,0.0005691051483154297
Random,31.0,0.0008282661437988281
Random,31.0,0.0008220672607421875
Random,27.0,0.0007443428039550781
Random,31.0,0.0007379055023193359
Random,30.0,0.0007979869842529297
Random,33.0,0.000865936279296875
Random,33.0,0.0009551048278808594
Random,23.0,0.0006201267242431641
Random,32.0,0.0008008480072021484
Random,28.0,0.0007832050323486328
Random,33.0,0.0008420944213867188
Random,22.0,0.0005497932434082031
Random,32.0,0.0007929801940917969
Random,31.0,0.0008568763732910156
Random,25.0,0.0006678104400634766
Random,27.0,0.0007178783416748047
Random,37.0,0.0009369850158691406
Random,28.0,0.0007653236389160156
Random,28.0,0.0006999969482421875
Random,24.0,0.0006902217864990234
Random,21.0,0.0005886554718017578
Random,26.0,0.0007109642028808594
Random,26.0,0.000804901123046875
Random,35.0,0.0008718967437744141
Random,26.0,0.0006861686706542969
Random,22.0,0.0006227493286132812
Random,24.0,0.0006561279296875
Random,29.0,0.0007507801055908203
Random,23.0,0.0005939006805419922
Random,32.0,0.0008409023284912109
Random,26.0,0.0007290840148925781
Random,24.0,0.0006742477416992188
Random,30.0,0.0008301734924316406
Random,31.0,0.0008418560028076172
Random,25.0,0.0006368160247802734
Random,36.0,0.0009810924530029297
Random,23.0,0.0005700588226318359
Random,30.0,0.0007469654083251953
Random,25.0,0.000682830810546875
Random,30.0,0.0007529258728027344
Random,31.0,0.0007696151733398438
Random,33.0,0.0007872581481933594
Random,26.0,0.0007410049438476562
Random,29.0,0.0007369518280029297
Random,33.0,0.0008299350738525391
Random,25.0,0.0006489753723144531
Random,24.0,0.0006170272827148438
Random,29.0,0.0007040500640869141
Random,27.0,0.0007157325744628906
Random,25.0,0.0006947517395019531
Random,33.0,0.0009248256683349609
Random,28.0,0.0006880760192871094
Random,33.0,0.0008308887481689453
Random,30.0,0.0008502006530761719
Random,31.0,0.0007431507110595703
Random,25.0,0.0006277561187744141
Random,29.0,0.0006887912750244141
Random,31.0,0.0009369850158691406
Random,29.0,0.0006997585296630859
Random,38.0,0.0010628700256347656
Random,22.0,0.0005388259887695312
Random,29.0,0.0007309913635253906
Random,28.0,0.0007367134094238281
Random,33.0,0.0008518695831298828
Random,30.0,0.0007562637329101562
Random,28.0,0.0007982254028320312
Random,27.0,0.0007138252258300781
Random,25.0,0.0006542205810546875
Random,31.0,0.0008559226989746094
Random,31.0,0.0007476806640625
Random,29.0,0.0008111000061035156
Random,25.0,0.0006389617919921875
Random,25.0,0.000659942626953125
Random,29.0,0.0007238388061523438
Random,32.0,0.0008330345153808594
Random,27.0,0.0006830692291259766
Random,26.0,0.0006868839263916016
Random,27.0,0.0006701946258544922
Random,28.0,0.0007557868957519531
Random,32.0,0.0008881092071533203
Random,36.0,0.0009138584136962891
Random,28.0,0.0013229846954345703
Random,27.0,0.0006611347198486328
Random,34.0,0.0009050369262695312
Random,28.0,0.0006818771362304688
Random,33.0,0.0008997917175292969
Random,26.0,0.000659942626953125
Random,24.0,0.0005679130554199219
Random,28.0,0.0006520748138427734
Random,32.0,0.0007619857788085938
Random,24.0,0.0006711483001708984
Random,32.0,0.0008230209350585938
Random,29.0,0.0006999969482421875
Random,33.0,0.0008628368377685547
Random,29.0,0.0006961822509765625
Random,30.0,0.0007851123809814453
Random,34.0,0.0008599758148193359
Random,21.0,0.0005178451538085938
Random,31.0,0.0008220672607421875
Random,32.0,0.0007712841033935547
Random,29.0,0.0007009506225585938
Random,26.0,0.0006349086761474609
Random,32.0,0.0007767677307128906
Random,28.0,0.0006871223449707031
Random,34.0,0.0008111000061035156
Random,24.0,0.0006008148193359375
Random,27.0,0.0006310939788818359
Random,32.0,0.0007669925689697266
Random,31.0,0.0007748603820800781
Random,27.0,0.0008168220520019531
Random,31.0,0.0007612705230712891
Random,32.0,0.0008718967437744141
Random,29.0,0.0007898807525634766
Random,27.0,0.0006961822509765625
Random,23.0,0.0006120204925537109
Random,27.0,0.0007460117340087891
Random,25.0,0.0006291866302490234
Random,27.0,0.0007688999176025391
Random,22.0,0.0005440711975097656
Random,25.0,0.00061798095703125
Random,27.0,0.0006771087646484375
Random,29.0,0.0007011890411376953
Random,33.0,0.000881195068359375
Random,27.0,0.0007162094116210938
Random,27.0,0.0006756782531738281
Random,28.0,0.0007021427154541016
Random,25.0,0.0006661415100097656
Random,34.0,0.0009229183197021484
Random,33.0,0.0008418560028076172
Random,27.0,0.0006699562072753906
Random,28.0,0.0007557868957519531
Random,29.0,0.0008170604705810547
Random,26.0,0.0006868839263916016
Random,31.0,0.0008141994476318359
Random,30.0,0.0007879734039306641
Random,26.0,0.0007119178771972656
Random,33.0,0.0009162425994873047
Random,26.0,0.0006258487701416016
Random,32.0,0.0008039474487304688
Random,31.0,0.0007748603820800781
Random,35.0,0.0009317398071289062
Random,31.0,0.0007491111755371094
Random,31.0,0.0008561611175537109
Random,25.0,0.0006690025329589844
Random,25.0,0.0007500648498535156
Random,34.0,0.00092315673828125
Random,32.0,0.00078582763671875
Random,36.0,0.0009872913360595703
Random,32.0,0.0008099079132080078
Random,30.0,0.0007259845733642578
Random,30.0,0.0008521080017089844
Random,33.0,0.0008800029754638672
Random,29.0,0.0007338523864746094
Random,30.0,0.0007839202880859375
Random,25.0,0.0007028579711914062
Random,32.0,0.0008318424224853516
Random,26.0,0.0007231235504150391
Random,29.0,0.0008780956268310547
Random,25.0,0.0007328987121582031
Random,32.0,0.0008409023284912109
Random,28.0,0.0007328987121582031
Random,24.0,0.0005822181701660156
Random,25.0,0.0006558895111083984
Random,27.0,0.0006852149963378906
Random,26.0,0.0006382465362548828
Random,22.0,0.0005340576171875
Random,30.0,0.000720977783203125
Random,28.0,0.0008759498596191406
Random,32.0,0.0007770061492919922
Random,26.0,0.0006608963012695312
Random,24.0,0.0005848407745361328
Random,36.0,0.0009369850158691406
Random,32.0,0.0008940696716308594
Random,32.0,0.0008411407470703125
Random,23.0,0.0005550384521484375
Random,22.0,0.0005948543548583984
Random,28.0,0.0006978511810302734
Random,27.0,0.0006432533264160156
Random,22.0,0.0005490779876708984
Random,31.0,0.0007860660552978516
Random,25.0,0.0006279945373535156
Random,27.0,0.0007157325744628906
Random,30.0,0.0007770061492919922
Random,35.0,0.0008902549743652344
Random,33.0,0.0008199214935302734
Random,28.0,0.0007250308990478516
Random,29.0,0.0007748603820800781
Random,30.0,0.0008051395416259766
Random,25.0,0.0006709098815917969
Random,28.0,0.0006730556488037109
Random,29.0,0.0006988048553466797
Random,28.0,0.0007359981536865234
Random,26.0,0.0006477832794189453
Random,30.0,0.0007359981536865234
Random,26.0,0.0006232261657714844
Random,25.0,0.0006110668182373047
Random,25.0,0.0006358623504638672
Random,27.0,0.0006570816040039062
Random,29.0,0.0007498264312744141
Random,29.0,0.0007410049438476562
Random,27.0,0.0008261203765869141
Random,28.0,0.0006978511810302734
Random,26.0,0.0007500648498535156
Random,29.0,0.0008072853088378906
Random,27.0,0.0006930828094482422
Random,25.0,0.0006022453308105469
Random,31.0,0.0007822513580322266
Random,26.0,0.0006530284881591797
Random,18.0,0.0006079673767089844
Random,36.0,0.0009520053863525391
Random,20.0,0.0005629062652587891
Random,25.0,0.0006399154663085938
Random,26.0,0.0006499290466308594
Random,25.0,0.0006968975067138672
Random,31.0,0.0008072853088378906
Random,37.0,0.0009620189666748047
Random,28.0,0.0007419586181640625
Random,26.0,0.0006988048553466797
Random,31.0,0.0008199214935302734
Random,31.0,0.0007448196411132812
Random,25.0,0.0006158351898193359
Random,26.0,0.0006997585296630859
Random,26.0,0.0006899833679199219
Random,34.0,0.0008392333984375
Random,24.0,0.0005819797515869141
Random,28.0,0.0006880760192871094
Random,33.0,0.0010030269622802734
Random,26.0,0.0006837844848632812
Random,33.0,0.0008151531219482422
Random,26.0,0.0006201267242431641
Random,32.0,0.0007879734039306641
Random,39.0,0.0009691715240478516
Random,32.0,0.0008082389831542969
Random,31.0,0.0007331371307373047
Random,28.0,0.000720977783203125
Random,29.0,0.0007159709930419922
Random,26.0,0.0006380081176757812
Random,27.0,0.0007600784301757812
Random,26.0,0.0007040500640869141
Random,30.0,0.0008339881896972656
Random,30.0,0.0008120536804199219
Random,30.0,0.0007281303405761719
Random,25.0,0.0006780624389648438
Random,25.0,0.0005817413330078125
Random,31.0,0.0007758140563964844
Random,28.0,0.0007491111755371094
Random,28.0,0.0006849765777587891
Random,30.0,0.0007238388061523438
Random,32.0,0.0008301734924316406
Random,29.0,0.0007758140563964844
Random,25.0,0.0006258487701416016
Random,27.0,0.0006852149963378906
Random,30.0,0.0008361339569091797
Random,36.0,0.0009102821350097656
Random,28.0,0.0007719993591308594
Random,33.0,0.0009000301361083984
Random,23.0,0.0006380081176757812
Random,28.0,0.0006799697875976562
Random,27.0,0.0006749629974365234
Random,28.0,0.0008592605590820312
Random,29.0,0.0007359981536865234
Random,22.0,0.0006451606750488281
Random,23.0,0.0006122589111328125
Random,37.0,0.0009641647338867188
Random,23.0,0.0006518363952636719
Random,29.0,0.0007748603820800781
Random,29.0,0.00084686279296875
Random,27.0,0.0006978511810302734
Random,32.0,0.0007810592651367188
Random,25.0,0.0006520748138427734
Random,28.0,0.0007190704345703125
Random,28.0,0.0007410049438476562
Random,27.0,0.0007190704345703125
Random,27.0,0.0006761550903320312
Random,36.0,0.0008702278137207031
Random,27.0,0.0008361339569091797
Random,27.0,0.0006728172302246094
Random,30.0,0.0007159709930419922
Random,30.0,0.0007839202880859375
Random,26.0,0.0006380081176757812
Random,25.0,0.0006048679351806641
Random,31.0,0.0007936954498291016
Random,27.0,0.0007040500640869141
Random,27.0,0.0008449554443359375
Random,24.0,0.0006477832794189453
Random,24.0,0.0006461143493652344
Random,29.0,0.0007708072662353516
Random,22.0,0.0005462169647216797
Random,29.0,0.0007169246673583984
Random,30.0,0.0007710456848144531
Random,27.0,0.0007061958312988281
Random,27.0,0.0007498264312744141
Random,26.0,0.0006318092346191406
Random,26.0,0.0007832050323486328
Random,34.0,0.0011548995971679688
Random,29.0,0.0007162094116210938
Random,28.0,0.0008189678192138672
Random,35.0,0.0009849071502685547
Random,37.0,0.0009188652038574219
Random,30.0,0.0007469654083251953
Random,28.0,0.0007579326629638672
Random,27.0,0.00067901611328125
Random,35.0,0.0008721351623535156
Random,28.0,0.0007891654968261719
Random,24.0,0.0006129741668701172
Random,29.0,0.0007359981536865234
Random,25.0,0.0006661415100097656
Random,33.0,0.0007967948913574219
Random,28.0,0.0006978511810302734
Random,28.0,0.0008227825164794922
Random,20.0,0.0004968643188476562
Random,36.0,0.000946044921875
Random,28.0,0.0006773471832275391
Random,28.0,0.0007557868957519531
Random,30.0,0.0007240772247314453
Random,31.0,0.0008378028869628906
Random,24.0,0.0006098747253417969
Random,30.0,0.0008027553558349609
Random,25.0,0.0006849765777587891
Random,27.0,0.0007050037384033203
Random,36.0,0.0008950233459472656
Random,32.0,0.0007801055908203125
Random,31.0,0.0008530616760253906
Random,33.0,0.0009000301361083984
Random,34.0,0.0008168220520019531
Random,21.0,0.000530242919921875
Random,22.0,0.0005533695220947266
Random,28.0,0.0007359981536865234
Random,31.0,0.0008330345153808594
Random,32.0,0.0009090900421142578
Random,28.0,0.0007760524749755859
Random,24.0,0.0005962848663330078
Random,29.0,0.0007607936859130859
Random,29.0,0.0007197856903076172
Random,32.0,0.0007848739624023438
Random,29.0,0.0008039474487304688
Random,28.0,0.0007240772247314453
Random,25.0,0.0006411075592041016
Random,21.0,0.0005800724029541016
Random,25.0,0.00061798095703125
Random,27.0,0.0007419586181640625
Random,30.0,0.0007379055023193359
Random,29.0,0.0009033679962158203
Random,26.0,0.0006349086761474609
Random,37.0,0.0009090900421142578
Random,33.0,0.0009617805480957031
Random,30.0,0.0009019374847412109
Random,31.0,0.0007500648498535156
Random,28.0,0.0006773471832275391
Random,29.0,0.0006899833679199219
Random,32.0,0.0007960796356201172
Random,26.0,0.0006291866302490234
Random,31.0,0.000743865966796875
Random,33.0,0.0008401870727539062
Random,34.0,0.0009949207305908203
Random,31.0,0.0007710456848144531
Random,28.0,0.0008089542388916016
Random,31.0,0.0007691383361816406
Random,30.0,0.0007660388946533203
Random,35.0,0.0008602142333984375
Random,24.0,0.0006091594696044922
Random,27.0,0.0006966590881347656
Random,28.0,0.0008409023284912109
Random,28.0,0.0008282661437988281
Random,23.0,0.0005970001220703125
Random,27.0,0.0006656646728515625
Random,33.0,0.0007941722869873047
Random,20.0,0.0005640983581542969
Random,28.0,0.0007331371307373047
Random,28.0,0.0007936954498291016
Random,27.0,0.0006759166717529297
Random,32.0,0.0008101463317871094
Random,30.0,0.0008919239044189453
Random,29.0,0.0007638931274414062
Random,29.0,0.0007598400115966797
Random,30.0,0.0007381439208984375
Random,34.0,0.0008552074432373047
Random,33.0,0.0008730888366699219
Random,25.0,0.000682830810546875
Random,26.0,0.0006880760192871094
Random,32.0,0.0008349418640136719
Random,26.0,0.0007421970367431641
Random,24.0,0.0006718635559082031
Random,33.0,0.0008029937744140625
Random,25.0,0.0008051395416259766
Random,30.0,0.0007741451263427734
Random,36.0,0.0009980201721191406
Random,27.0,0.0007569789886474609
Random,31.0,0.0007622241973876953
Random,26.0,0.0006799697875976562
Random,30.0,0.0008671283721923828
Random,23.0,0.0005698204040527344
Random,32.0,0.0008881092071533203
Random,28.0,0.0007262229919433594
Random,20.0,0.0005412101745605469
Random,22.0,0.0005650520324707031
